domain,condition,dataset,episode,seed,source,radius_mm,status,grip_frame,apex_frame,near_target_frame,terminal_frame,grip_to_apex_s,apex_to_near_s,near_to_terminal_s,lift_height_m,terminal_x_m,terminal_y_m,terminal_z_m,near_frame_solver_phase,apex_frame_solver_phase
real,tilted,insert_10degree,44,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_044.npz,20.0,ok,389,560,828,1042,5.7,8.933333333333334,7.133333333333334,0.0734269071522525,0.5187467042189391,0.10223621334340954,0.1452291614136574,,
real,tilted,insert_10degree,45,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_045.npz,20.0,ok,272,487,905,1009,7.166666666666667,13.933333333333334,3.466666666666667,0.06771177326986139,0.5220719181233772,0.11105435975548975,0.14727171422117935,,
real,tilted,insert_10degree,46,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_046.npz,20.0,ok,365,476,1018,1186,3.7,18.066666666666666,5.6,0.08080020820621545,0.5226172519974254,0.1020831745978519,0.14649190323243053,,
real,tilted,insert_10degree,47,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_047.npz,20.0,ok,312,444,732,886,4.4,9.6,5.133333333333334,0.12758132452158494,0.5195832420346034,0.11016731876982254,0.14671636696444162,,
real,tilted,insert_10degree,48,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_048.npz,20.0,ok,296,471,781,913,5.833333333333333,10.333333333333334,4.4,0.07330514092881432,0.5173298918008729,0.09513918470781535,0.14377905333526678,,
real,tilted,insert_10degree,49,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_049.npz,20.0,ok,280,419,815,1607,4.633333333333334,13.2,26.4,0.07304605748100715,0.5226181832503339,0.10125267003208428,0.14423546484897384,,
real,tilted,insert_10degree,50,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_050.npz,20.0,ok,291,465,765,983,5.8,10.0,7.266666666666667,0.07333861897597652,0.517823536331926,0.0978432010715796,0.14482059912995737,,
real,tilted,insert_10degree,51,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_051.npz,20.0,ok,348,490,797,914,4.733333333333333,10.233333333333333,3.9,0.1280521829436404,0.5176734656481378,0.09814308101240023,0.14153071584674642,,
real,tilted,insert_10degree,52,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_052.npz,20.0,ok,329,446,883,1184,3.9,14.566666666666666,10.033333333333333,0.08641188506770053,0.520806572957644,0.10188390881919983,0.14491036176260164,,
real,tilted,insert_10degree,53,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_053.npz,20.0,ok,363,516,781,906,5.1,8.833333333333334,4.166666666666667,0.09266989919093602,0.5188517368263084,0.11195785626858173,0.1415310795509329,,
real,tilted,insert_10degree,54,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_054.npz,20.0,ok,270,432,676,789,5.4,8.133333333333333,3.7666666666666666,0.07573812090270754,0.5185472259980558,0.09979968826774474,0.13610165710231426,,
real,tilted,insert_10degree,55,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_055.npz,20.0,ok,247,370,555,726,4.1,6.166666666666667,5.7,0.07593587816226555,0.5221859262646695,0.10511187951398276,0.14704637211529684,,
real,tilted,insert_10degree,56,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_056.npz,20.0,ok,328,445,705,886,3.9,8.666666666666666,6.033333333333333,0.07645705259305019,0.5195825346911681,0.10099274215013782,0.1434967222529108,,
real,tilted,insert_10degree,57,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_057.npz,20.0,ok,321,434,777,908,3.7666666666666666,11.433333333333334,4.366666666666666,0.07576665432219726,0.5176583528850229,0.09787541223418371,0.14192302817441385,,
real,tilted,insert_10degree,58,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_058.npz,20.0,ok,283,422,721,950,4.633333333333334,9.966666666666667,7.633333333333334,0.06858073949906662,0.520614161977219,0.10168522320871812,0.14433197343597554,,
real,tilted,insert_10degree,59,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_059.npz,20.0,ok,323,422,771,974,3.3,11.633333333333333,6.766666666666667,0.06369274572747419,0.5217342307801668,0.1035160513912461,0.1446927621582664,,
real,tilted,insert_10degree,60,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_060.npz,20.0,ok,318,438,912,999,4.0,15.8,2.9,0.09382394295575583,0.5193238557806499,0.10240426716721275,0.14651950485924617,,
sim,upright,sim_10degree,0,20260910,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/sim_10degree/circular_seed_20260910.h5::episode_0,20.0,ok,184,219,362,432,1.75,7.15,3.5,0.09380748867988586,-0.1531271232025964,0.0005589660889069949,0.17702995666435786,4.0,2.0
sim,pitch_minus,sim_10degree,3,20260910,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/sim_10degree/circular_seed_20260910.h5::episode_3,20.0,ok,183,218,383,450,1.75,8.25,3.35,0.09441116452217102,-0.16930937554155076,0.0008867082984319755,0.1728073912007468,4.0,2.0
sim,pitch_plus,sim_10degree,4,20260910,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/sim_10degree/circular_seed_20260910.h5::episode_4,20.0,ok,183,218,363,429,1.75,7.25,3.3,0.0946907103061676,-0.1367956634078707,0.0006840278926704611,0.17495241122586386,4.0,2.0
sim,upright,sim_10degree,0,20270910,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/sim_10degree/circular_seed_20270910.h5::episode_0,20.0,ok,178,213,365,425,1.75,7.6,3.0,0.093557208776474,-0.15257062514623007,-0.0004595931774626176,0.17588807394107184,4.0,2.0
sim,pitch_minus,sim_10degree,3,20270910,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/sim_10degree/circular_seed_20270910.h5::episode_3,20.0,ok,185,220,384,449,1.75,8.2,3.25,0.09480839967727661,-0.16878736444881984,0.0008749721538541573,0.17315292358398438,4.0,2.0
sim,pitch_plus,sim_10degree,4,20270910,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/sim_10degree/circular_seed_20270910.h5::episode_4,20.0,ok,183,218,365,431,1.75,7.35,3.3,0.09465661644935608,-0.1364557764359883,0.0007214201614260674,0.17508326257978166,4.0,2.0
sim,upright,sim_10degree,0,20280910,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/sim_10degree/circular_seed_20280910.h5::episode_0,20.0,ok,178,213,364,424,1.75,7.55,3.0,0.09357094764709473,-0.1524228279789289,0.0008832289701482902,0.17594301948944727,4.0,2.0
sim,pitch_minus,sim_10degree,3,20280910,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/sim_10degree/circular_seed_20280910.h5::episode_3,20.0,ok,184,219,381,453,1.75,8.1,3.6,0.09401208162307739,-0.17009935714304447,-0.0007997756474651396,0.17464765161275864,4.0,2.0
sim,pitch_plus,sim_10degree,4,20280910,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/sim_10degree/circular_seed_20280910.h5::episode_4,20.0,ok,184,219,364,434,1.75,7.25,3.5,0.09399166703224182,-0.13621216586657933,0.0005906523604478155,0.17605820085321153,4.0,2.0
real,upright,insert_jc_fix_3,0,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_000.npz,30.0,ok,195,270,320,505,2.5,1.6666666666666667,6.166666666666667,0.07496247624933422,0.519968425826775,0.11910582108800609,0.14048993710737698,,
real,upright,insert_jc_fix_3,1,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_001.npz,30.0,ok,184,261,336,453,2.566666666666667,2.5,3.9,0.06418623984406571,0.5187463112148465,0.11479212477733529,0.13976015806268074,,
real,upright,insert_jc_fix_3,2,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_002.npz,30.0,ok,192,310,354,512,3.933333333333333,1.4666666666666666,5.266666666666667,0.0921314708042621,0.5136907659087702,0.11316259912528641,0.1383373966912011,,
real,upright,insert_jc_fix_3,3,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_003.npz,30.0,ok,219,295,362,522,2.533333333333333,2.2333333333333334,5.333333333333333,0.07538137506541406,0.5145492765683286,0.11095987523321273,0.13773207697786247,,
real,upright,insert_jc_fix_3,4,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_004.npz,30.0,ok,209,289,321,434,2.6666666666666665,1.0666666666666667,3.7666666666666666,0.08410580598796966,0.5166415043138483,0.10967487950958946,0.1390915105919873,,
real,upright,insert_jc_fix_3,5,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_005.npz,30.0,ok,200,295,367,490,3.1666666666666665,2.4,4.1,0.07154230637460046,0.5168289225198266,0.11485768044817876,0.14249969565971735,,
real,upright,insert_jc_fix_3,6,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_006.npz,30.0,ok,176,256,287,432,2.6666666666666665,1.0333333333333334,4.833333333333333,0.09060710667412519,0.5137858072650605,0.11632609011828375,0.13819842717065153,,
real,upright,insert_jc_fix_3,7,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_007.npz,30.0,ok,154,270,327,483,3.8666666666666667,1.9,5.2,0.08913966245272956,0.5138923852406053,0.1227234012366309,0.13825521460870596,,
real,upright,insert_jc_fix_3,8,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_008.npz,30.0,ok,235,345,397,536,3.6666666666666665,1.7333333333333334,4.633333333333334,0.08282084850794152,0.5138193669146306,0.12092221797335358,0.14005601876534665,,
real,upright,insert_jc_fix_3,9,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_009.npz,30.0,ok,256,337,391,483,2.7,1.8,3.066666666666667,0.0741924159134372,0.5229784603388704,0.1167203719223799,0.1399761545233336,,
real,upright,insert_jc_fix_3,10,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_010.npz,30.0,ok,170,277,314,491,3.566666666666667,1.2333333333333334,5.9,0.07067608854528284,0.5262849589124714,0.11457059582594266,0.14058064553605473,,
real,upright,insert_jc_fix_3,11,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_011.npz,30.0,ok,138,215,263,438,2.566666666666667,1.6,5.833333333333333,0.07730120234885954,0.5136768779792873,0.11879734630407258,0.1397513055811257,,
real,upright,insert_jc_fix_3,12,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_012.npz,30.0,ok,222,311,369,510,2.966666666666667,1.9333333333333333,4.7,0.07478722376348548,0.5201140346740936,0.1157298763902015,0.13978241224470392,,
real,upright,insert_jc_fix_3,13,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_013.npz,30.0,ok,157,221,254,357,2.1333333333333333,1.1,3.433333333333333,0.06673290523075645,0.5220831996887874,0.12015357104190037,0.14146063623507035,,
real,upright,insert_jc_fix_3,14,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_014.npz,30.0,ok,212,293,363,529,2.7,2.3333333333333335,5.533333333333333,0.09467147582182059,0.5241115429644969,0.1152323091996775,0.1411917884728734,,
real,upright,insert_jc_fix_3,15,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_015.npz,30.0,ok,167,221,276,457,1.8,1.8333333333333333,6.033333333333333,0.10038121989840623,0.5148951635370113,0.11389303849536532,0.14474232275909804,,
real,upright,insert_jc_fix_3,16,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_016.npz,30.0,ok,180,265,304,374,2.8333333333333335,1.3,2.3333333333333335,0.07332356463284645,0.5198046946857416,0.10150533451618284,0.13745907519314624,,
real,upright,insert_jc_fix_3,17,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_017.npz,30.0,ok,145,204,248,431,1.9666666666666666,1.4666666666666666,6.1,0.08423892098245167,0.5164961358636538,0.1107023246150251,0.14008700284435469,,
real,upright,insert_jc_fix_3,18,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_018.npz,30.0,ok,224,298,339,490,2.466666666666667,1.3666666666666667,5.033333333333333,0.06876647681736922,0.5229175415168039,0.11741228010045618,0.142304188426586,,
real,upright,insert_jc_fix_3,19,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_019.npz,30.0,ok,248,364,395,493,3.8666666666666667,1.0333333333333334,3.2666666666666666,0.08343853216320499,0.5195006861297,0.11114788586283546,0.13932780138100498,,
real,upright,insert_jc_fix_3,20,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_020.npz,30.0,ok,185,254,294,478,2.3,1.3333333333333333,6.133333333333334,0.06542515427377382,0.5205281940679592,0.11253515103032398,0.14515027474535006,,
real,upright,insert_jc_fix_3,21,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_021.npz,30.0,ok,202,275,333,516,2.433333333333333,1.9333333333333333,6.1,0.10603504563557978,0.5114297548065785,0.11050291119266516,0.13840002570376717,,
real,upright,insert_jc_fix_3,22,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_022.npz,30.0,ok,158,224,310,441,2.2,2.8666666666666667,4.366666666666666,0.06766030500375705,0.5148793752045603,0.11736411023684144,0.14050772540244508,,
real,upright,insert_jc_fix_3,23,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_023.npz,30.0,ok,156,223,301,474,2.2333333333333334,2.6,5.766666666666667,0.07266567019825731,0.5143527005157086,0.11293055479539313,0.13900811177704114,,
real,upright,insert_jc_fix_3,24,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_024.npz,30.0,ok,133,192,232,417,1.9666666666666666,1.3333333333333333,6.166666666666667,0.07804644532262583,0.5151602471589509,0.10967601951147986,0.14234085035008898,,
real,upright,insert_jc_fix_3,25,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_025.npz,30.0,ok,132,198,240,449,2.2,1.4,6.966666666666667,0.09702286874548408,0.5133097229270621,0.11140566958121419,0.1380740755474492,,
real,upright,insert_jc_fix_3,26,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_026.npz,30.0,ok,143,208,243,430,2.1666666666666665,1.1666666666666667,6.233333333333333,0.10663950581757767,0.5105068552561789,0.10685764412126171,0.14070073230685146,,
real,upright,insert_jc_fix_3,27,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_027.npz,30.0,ok,198,268,340,498,2.3333333333333335,2.4,5.266666666666667,0.09217388640557125,0.512354458133383,0.10987242557504628,0.14027501702379058,,
real,upright,insert_jc_fix_3,28,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_028.npz,30.0,ok,185,253,286,461,2.2666666666666666,1.1,5.833333333333333,0.08714532958725632,0.5197199744399155,0.10964430074516004,0.14163102537050273,,
real,upright,insert_jc_fix_3,29,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_029.npz,30.0,ok,176,247,291,462,2.3666666666666667,1.4666666666666666,5.7,0.08252494940968022,0.5145538062010898,0.10809043231113453,0.14485038879744924,,
real,upright,insert_jc_fix_3,30,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_030.npz,30.0,ok,189,243,302,474,1.8,1.9666666666666666,5.733333333333333,0.11966434349542845,0.5163546337162379,0.11475658103104883,0.14312329005302088,,
real,upright,insert_jc_fix_3,31,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_031.npz,30.0,ok,141,186,242,428,1.5,1.8666666666666667,6.2,0.08540926369120458,0.5123375430878767,0.11368860746737294,0.1444680227171929,,
real,upright,insert_jc_fix_3,32,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_032.npz,30.0,ok,173,253,303,463,2.6666666666666665,1.6666666666666667,5.333333333333333,0.1358235007730514,0.5102896386372813,0.10628267716369437,0.1400647288298545,,
real,upright,insert_jc_fix_3,33,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_033.npz,30.0,ok,135,195,243,421,2.0,1.6,5.933333333333334,0.06414370878867082,0.5123638050409931,0.10988602787655585,0.13822934737786002,,
real,upright,insert_jc_fix_3,34,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_034.npz,30.0,ok,140,213,255,448,2.433333333333333,1.4,6.433333333333334,0.07483793055145857,0.5161731498970539,0.1137504020166784,0.14119050361911387,,
real,upright,insert_jc_fix_3,35,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_035.npz,30.0,ok,254,359,414,626,3.5,1.8333333333333333,7.066666666666666,0.08343669286031624,0.5140034531713463,0.10978096991653881,0.13935205766071462,,
real,upright,insert_jc_fix_3,36,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_036.npz,30.0,ok,136,223,284,415,2.9,2.033333333333333,4.366666666666666,0.10961263592085649,0.5132766243769391,0.11206729623092135,0.13880500112338504,,
real,upright,insert_jc_fix_3,37,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_037.npz,30.0,ok,160,253,328,478,3.1,2.5,5.0,0.10679929919879153,0.5109660835610421,0.11394265931953103,0.1395405480052637,,
real,upright,insert_jc_fix_3,38,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_038.npz,30.0,ok,151,238,275,445,2.9,1.2333333333333334,5.666666666666667,0.08169964260018991,0.5223162838154075,0.11604125671814405,0.1416954260813064,,
real,upright,insert_jc_fix_3,39,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_039.npz,30.0,ok,216,316,414,536,3.3333333333333335,3.2666666666666666,4.066666666666666,0.10943200759906155,0.5163947689922351,0.11154136687329759,0.1413357158999879,,
real,upright,insert_jc_fix_3,40,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_040.npz,30.0,ok,156,214,278,438,1.9333333333333333,2.1333333333333333,5.333333333333333,0.09363903668025142,0.5168922911957101,0.10887762388952835,0.14980885898008675,,
real,upright,insert_jc_fix_3,41,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_041.npz,30.0,ok,167,239,298,452,2.4,1.9666666666666666,5.133333333333334,0.10112413723296595,0.518523253455923,0.11023708144017028,0.14551682117584092,,
real,upright,insert_jc_fix_3,42,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_042.npz,30.0,ok,142,240,278,426,3.2666666666666666,1.2666666666666666,4.933333333333334,0.09284230181210151,0.5168856868430741,0.11147211045359415,0.13846471600674068,,
real,upright,insert_jc_fix_3,43,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_043.npz,30.0,ok,199,273,335,515,2.466666666666667,2.066666666666667,6.0,0.10638287617755532,0.51341217650835,0.10619533867728578,0.14196913831253574,,
real,upright,insert_jc_fix_3,44,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_044.npz,30.0,ok,179,241,306,468,2.066666666666667,2.1666666666666665,5.4,0.06640591823646835,0.5178945440966525,0.11565495206009906,0.14395110233949324,,
real,upright,insert_jc_fix_3,45,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_045.npz,30.0,ok,247,342,405,572,3.1666666666666665,2.1,5.566666666666666,0.08253733681905492,0.5226600235858718,0.11953772759882073,0.14739011981011807,,
real,upright,insert_jc_fix_3,46,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_046.npz,30.0,ok,202,280,363,523,2.6,2.7666666666666666,5.333333333333333,0.09543683583288418,0.5223867905173704,0.11727960388981044,0.14467663372456976,,
real,upright,insert_jc_fix_3,47,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_047.npz,30.0,ok,231,318,435,792,2.9,3.9,11.9,0.0903538138850227,0.5153373716385385,0.11502666891374025,0.14710976996494726,,
real,upright,insert_jc_fix_3,48,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_048.npz,30.0,ok,203,300,360,630,3.2333333333333334,2.0,9.0,0.08080147466686358,0.5205578903678365,0.11643287033814809,0.14530439422034033,,
real,upright,insert_jc_fix_3,49,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_049.npz,30.0,ok,166,249,360,595,2.7666666666666666,3.7,7.833333333333333,0.11406401602241642,0.513116875860932,0.11447585440720841,0.14661294143279113,,
real,tilted,insert_10degree,0,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_000.npz,30.0,ok,352,449,699,1031,3.2333333333333334,8.333333333333334,11.066666666666666,0.10612684632930108,0.515949710819029,0.10100636402677615,0.14295645956289568,,
real,tilted,insert_10degree,1,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_001.npz,30.0,ok,335,391,517,986,1.8666666666666667,4.2,15.633333333333333,0.06322075887569881,0.5164699181997436,0.09839258702337345,0.14348817707129777,,
real,tilted,insert_10degree,2,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_002.npz,30.0,ok,300,412,549,803,3.7333333333333334,4.566666666666666,8.466666666666667,0.07264725565009073,0.5171600554266237,0.10518914510282588,0.14352895190379733,,
real,tilted,insert_10degree,3,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_003.npz,30.0,ok,339,451,642,881,3.7333333333333334,6.366666666666666,7.966666666666667,0.10900264088846348,0.5186482833411841,0.10043570338565734,0.1438368130801037,,
real,tilted,insert_10degree,4,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_004.npz,30.0,ok,310,432,602,855,4.066666666666666,5.666666666666667,8.433333333333334,0.11971449932796233,0.5164923688453655,0.10169935975178115,0.13654656969678122,,
real,tilted,insert_10degree,5,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_005.npz,30.0,ok,338,439,582,825,3.3666666666666667,4.766666666666667,8.1,0.08401273548031421,0.5204732353140211,0.09611558856944749,0.13992669381898448,,
real,tilted,insert_10degree,6,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_006.npz,30.0,ok,304,403,533,789,3.3,4.333333333333333,8.533333333333333,0.05710906699054494,0.5227264134354436,0.09438351734840303,0.1507987044739938,,
real,tilted,insert_10degree,7,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_007.npz,30.0,ok,247,327,650,913,2.6666666666666665,10.766666666666667,8.766666666666667,0.050745055138712775,0.5226247395253395,0.09473918229450741,0.14892343348987144,,
real,tilted,insert_10degree,8,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_008.npz,30.0,ok,323,435,666,855,3.7333333333333334,7.7,6.3,0.07321339753567524,0.5158423467713424,0.09358390372093546,0.14226896456334986,,
real,tilted,insert_10degree,9,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_009.npz,30.0,ok,302,418,603,776,3.8666666666666667,6.166666666666667,5.766666666666667,0.060525689778988645,0.5224944322793167,0.09837257309467759,0.14477925403475264,,
real,tilted,insert_10degree,10,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_010.npz,30.0,ok,231,547,686,894,10.533333333333333,4.633333333333334,6.933333333333334,0.06083094354537108,0.517356495839738,0.10018850361007144,0.14267624238155865,,
real,tilted,insert_10degree,11,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_011.npz,30.0,ok,361,546,723,930,6.166666666666667,5.9,6.9,0.07394456724285045,0.5185396339984985,0.10328847825298758,0.1430503461739684,,
real,tilted,insert_10degree,12,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_012.npz,30.0,ok,409,514,637,990,3.5,4.1,11.766666666666667,0.0727178351725653,0.5205710156566405,0.10112555937391872,0.14491899306320857,,
real,tilted,insert_10degree,13,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_013.npz,30.0,ok,274,366,577,743,3.066666666666667,7.033333333333333,5.533333333333333,0.08216816461161569,0.5190464768028591,0.09632796979075492,0.14788136460305246,,
real,tilted,insert_10degree,14,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_014.npz,30.0,ok,290,383,501,739,3.1,3.933333333333333,7.933333333333334,0.09085696520433856,0.5213662418144407,0.10346775349173522,0.14469047163703405,,
real,tilted,insert_10degree,15,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_015.npz,30.0,ok,340,445,584,791,3.5,4.633333333333334,6.9,0.08302305486813319,0.5202338708372651,0.10229651157763281,0.149986743103657,,
real,tilted,insert_10degree,16,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_016.npz,30.0,ok,370,514,590,836,4.8,2.533333333333333,8.2,0.05013169791649294,0.5220724550644226,0.10156634377369762,0.14577212643923343,,
real,tilted,insert_10degree,17,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_017.npz,30.0,ok,250,381,531,727,4.366666666666666,5.0,6.533333333333333,0.062355527099782065,0.521924477876892,0.10200912187159464,0.14527698574225129,,
