seed,condition_id,generator,method,segment,position_rmse_mm,orientation_rmse_deg,axis_rmse_deg
20280818,3,dv,Frozen diagonal,Align,4.601506175206208,1.3416150830974207,1.002609673469063
20280818,4,dv,Frozen diagonal,Align,7.724156321445574,0.5113422329582509,0.47565273096034133
20280818,5,dw,Frozen diagonal,Align,4.971509991973444,0.8510679673118297,0.6059029674815417
20280818,6,dw,Frozen diagonal,Align,4.66576204041685,0.6873911547479482,0.6168244704398298
20280818,7,roll,Frozen diagonal,Align,9.166506823794021,1.7841905148906667,1.74876724646773
20280818,8,roll,Frozen diagonal,Align,3.2125944383027965,2.36946612101196,2.185665803047237
20280818,9,pitch,Frozen diagonal,Align,11.711358414406886,1.1989073596263935,1.100465286131606
20280818,10,pitch,Frozen diagonal,Align,3.687563919964769,1.8153746171736198,1.6814132924014835
20280818,11,yaw,Frozen diagonal,Align,2.5571032110266843,3.995796362049181,0.3701925126523222
20280818,12,yaw,Frozen diagonal,Align,5.587744868884407,2.0172583875553443,0.6308489685167401
20280818,13,yaw,Frozen diagonal,Align,6.133339852155677,2.4375077418327007,0.5693879884078534
20280818,14,yaw,Frozen diagonal,Align,4.360622058068444,4.880527792358639,1.5454651111008457
20280818,15,mixed,Frozen diagonal,Align,10.404209946152863,2.638192469474593,0.8711370099301644
20280818,19,mixed,Frozen diagonal,Align,8.602533688074084,1.4453077866841408,0.7953426220864432
20280818,23,mixed,Frozen diagonal,Align,5.703913215659951,0.8662905165086823,0.3745758739744174
20280818,27,mixed,Frozen diagonal,Align,25.441373463554335,3.304507061561849,1.3675537291373132
20280818,31,mixed,Frozen diagonal,Align,4.410869182639091,1.4710352642086086,1.122552067252834
20280818,35,mixed,Frozen diagonal,Align,5.97881066392671,1.289064798276392,1.142733602038234
20280818,39,mixed,Frozen diagonal,Align,6.268044539626293,5.029533645207276,2.1580101830250196
20280818,43,mixed,Frozen diagonal,Align,11.864137627724533,3.459571021182277,1.0732975392374342
20280818,47,mixed,Frozen diagonal,Align,6.241932689160922,1.1185633102785082,0.5599821537955381
20280818,51,mixed,Frozen diagonal,Align,2.8529964348236057,1.6056283511129816,1.5532454200728831
20280818,55,mixed,Frozen diagonal,Align,2.9198374820905175,2.1784682034287073,2.0746916011509713
20280818,59,mixed,Frozen diagonal,Align,3.551528633526846,2.5031455836212024,2.0793400377695694
20280818,63,mixed,Frozen diagonal,Align,9.647457337112204,2.099187841912061,1.6238861603848722
20280818,67,mixed,Frozen diagonal,Align,11.13767513627473,3.9461837691041706,3.098538831643179
20280818,71,mixed,Frozen diagonal,Align,12.699134014326123,1.9849886060053303,0.9999627936286
20280818,1,du,Frozen diagonal,Insert,1.273897162637288,0.48049170334104796,0.4716648063846289
20280818,2,du,Frozen diagonal,Insert,1.0157828151550352,0.22045801634382742,0.19988321080889765
20280818,3,dv,Frozen diagonal,Insert,0.9937085520444103,0.36522106176660885,0.3548089734765365
20280818,4,dv,Frozen diagonal,Insert,0.7164387097474941,0.22109064388700392,0.2003737345523482
20280818,5,dw,Frozen diagonal,Insert,0.85272812905921,0.3614776992101313,0.3454686905324745
20280818,6,dw,Frozen diagonal,Insert,0.9966905414685937,0.3754770394975134,0.3624178026674333
20280818,7,roll,Frozen diagonal,Insert,0.9981718881650385,0.5354672376408922,0.5248242358665529
20280818,8,roll,Frozen diagonal,Insert,0.8037707522386911,0.4617136077587374,0.44926750671537236
20280818,9,pitch,Frozen diagonal,Insert,0.9275358428284597,0.4603915492396442,0.4449318461976745
20280818,10,pitch,Frozen diagonal,Insert,0.7217077094861284,0.2293537734606115,0.21219057238787523
20280818,11,yaw,Frozen diagonal,Insert,1.2216623631393844,2.8496592492680524,0.4403357067749854
20280818,12,yaw,Frozen diagonal,Insert,1.4433688477807312,1.50188567348175,0.47231754519552166
20280818,13,yaw,Frozen diagonal,Insert,1.4823169263434186,1.4684225600012355,0.47263348648254894
20280818,14,yaw,Frozen diagonal,Insert,0.4762209042861156,2.7768285192802513,0.24626548362540765
20280818,15,mixed,Frozen diagonal,Insert,2.229312785024838,2.637318987442807,1.727416211581653
20280818,19,mixed,Frozen diagonal,Insert,1.9657677843089845,1.4494978116081356,0.9088966682747087
20280818,23,mixed,Frozen diagonal,Insert,0.9324161352548286,0.3153793918587473,0.15491709263872316
20280818,27,mixed,Frozen diagonal,Insert,3.3167071986880585,3.095689162778783,2.1031752137736337
20280818,31,mixed,Frozen diagonal,Insert,0.786593790104562,0.9659525011281188,0.23563322126973904
20280818,35,mixed,Frozen diagonal,Insert,1.2813498987938579,0.5701824093941423,0.289704672180014
20280818,39,mixed,Frozen diagonal,Insert,3.576148728841367,5.31833890452179,3.3932130568311196
20280818,43,mixed,Frozen diagonal,Insert,2.1412811262101883,2.089865579593484,0.7891878813214803
20280818,47,mixed,Frozen diagonal,Insert,0.8310111281620507,0.41889199076004247,0.22827779623166994
20280818,51,mixed,Frozen diagonal,Insert,1.538537733627023,0.6978479192809248,0.4611696615634559
20280818,55,mixed,Frozen diagonal,Insert,1.1754812672292925,0.642080074094147,0.13391912862176852
20280818,59,mixed,Frozen diagonal,Insert,1.2083063182031972,1.4044912508295242,1.3096790415448534
20280818,63,mixed,Frozen diagonal,Insert,2.2371943848913474,1.2755039209161305,0.7337373665912517
20280818,67,mixed,Frozen diagonal,Insert,4.252559391251257,2.483156443233554,2.395794507067838
20280818,71,mixed,Frozen diagonal,Insert,1.711877525548078,1.6027032475879612,1.007758965636999
20280818,1,du,No adaptation,All assembly,13.997402901165533,0.46539276575437644,0.4335554397485623
20280818,2,du,No adaptation,All assembly,15.906724633666075,0.3620151644916583,0.344580648144335
20280818,3,dv,No adaptation,All assembly,14.404542400788701,0.751420723631909,0.5996516958001268
20280818,4,dv,No adaptation,All assembly,14.84918663062806,0.3649702491308567,0.3473706476608267
20280818,5,dw,No adaptation,All assembly,14.355725589910808,0.5244597222131541,0.4182106057374264
20280818,6,dw,No adaptation,All assembly,14.313955506237171,0.4664503590028491,0.4259214816279285
20280818,7,roll,No adaptation,All assembly,25.320915767494938,14.191511115470846,14.189926339398715
20280818,8,roll,No adaptation,All assembly,24.128495035431527,14.017417568582527,14.00916217920628
20280818,9,pitch,No adaptation,All assembly,24.25679535890321,13.765102732939505,13.762924664211718
20280818,10,pitch,No adaptation,All assembly,23.99215593542211,14.475323340440982,14.469673595877312
20280818,11,yaw,No adaptation,All assembly,1.4094488339797209,0.5069988743541645,0.39697671466085865
20280818,12,yaw,No adaptation,All assembly,3.0144295010457296,0.5390726837209079,0.4905142537972853
20280818,13,yaw,No adaptation,All assembly,3.2833861057758797,0.5110515235441102,0.47176400094549187
20280818,14,yaw,No adaptation,All assembly,2.183763664053008,0.8549683261437576,0.8105135109301079
20280818,15,mixed,No adaptation,All assembly,23.6013203109881,11.941426402916854,11.937058428231126
20280818,19,mixed,No adaptation,All assembly,27.233583199815598,13.910872637794334,13.906731178805872
20280818,23,mixed,No adaptation,All assembly,11.696190862943459,1.0716852529933019,1.0473703022008045
20280818,27,mixed,No adaptation,All assembly,28.39307505816133,13.995192475224414,13.99052361489036
20280818,31,mixed,No adaptation,All assembly,13.119488244903577,6.061281093011381,6.055490002976416
20280818,35,mixed,No adaptation,All assembly,11.753254499205198,6.3455657122532605,6.336568674562314
20280818,39,mixed,No adaptation,All assembly,26.512040588341456,17.58032285642385,17.514914411933123
20280818,43,mixed,No adaptation,All assembly,14.426244400240563,4.699574964181949,4.695581832240099
20280818,47,mixed,No adaptation,All assembly,9.13776568185386,2.213704841399798,2.1976326850589007
20280818,51,mixed,No adaptation,All assembly,7.80451394402395,2.565465208069652,2.553366054913454
20280818,55,mixed,No adaptation,All assembly,23.801936211690148,11.573644901961643,11.54247123640886
20280818,59,mixed,No adaptation,All assembly,20.24982317256757,13.162084167391294,13.146245489292289
20280818,63,mixed,No adaptation,All assembly,17.065243589273308,8.147810628412817,8.117539172177915
20280818,67,mixed,No adaptation,All assembly,37.31575395000475,16.51107292446346,16.470138000084486
20280818,71,mixed,No adaptation,All assembly,30.071154934070428,13.36772142681922,13.354953052651982
20280818,1,du,No adaptation,Align,13.13465462163087,0.5360803689742998,0.43285882509965506
20280818,2,du,No adaptation,Align,17.489020160405293,0.5010912230233928,0.46540813088351146
20280818,3,dv,No adaptation,Align,12.527103840786298,1.3416150830974207,1.002609673469063
20280818,4,dv,No adaptation,Align,14.985666415706124,0.5113422329582509,0.47565273096034133
20280818,5,dw,No adaptation,Align,11.450466280850462,0.8510679673118297,0.6059029674815417
20280818,6,dw,No adaptation,Align,12.684699909660006,0.6873911547479482,0.6168244704398298
20280818,7,roll,No adaptation,Align,32.75382236375877,11.129231592405507,11.122259551028215
20280818,8,roll,No adaptation,Align,30.121246688632887,10.904676070535011,10.863730921411278
20280818,9,pitch,No adaptation,Align,29.64648569095182,10.788340452096666,10.77934856780364
20280818,10,pitch,No adaptation,Align,27.37998240882471,11.851008534921855,11.823942331747512
20280818,11,yaw,No adaptation,Align,2.0107318459570513,0.722384376396368,0.3690055093687836
20280818,12,yaw,No adaptation,Align,5.554768856741996,0.7617581730496973,0.6283272740663385
20280818,13,yaw,No adaptation,Align,6.107903899273094,0.6790109861603545,0.5727638777371473
20280818,14,yaw,No adaptation,Align,3.937412152964218,1.6209056680487004,1.557650573688678
20280818,15,mixed,No adaptation,Align,27.37722867724252,9.25527849417621,9.248911151019088
20280818,19,mixed,No adaptation,Align,30.655192048519517,10.889395205505592,10.877031992613997
20280818,23,mixed,No adaptation,Align,10.041540003833932,0.884736188650746,0.7734262104440474
20280818,27,mixed,No adaptation,Align,38.95903789003513,11.016663354888825,11.00373698575445
20280818,31,mixed,No adaptation,Align,13.32147221027174,4.743955784482611,4.719328466739415
20280818,35,mixed,No adaptation,Align,14.538211920865926,4.7003255981969225,4.672217243308001
20280818,39,mixed,No adaptation,Align,30.970357339295912,13.90603909034503,13.826107865582955
20280818,43,mixed,No adaptation,Align,15.970236702969506,3.979205134236798,3.962434097336039
20280818,47,mixed,No adaptation,Align,7.755452452818489,1.9609073330734559,1.8993923153907297
20280818,51,mixed,No adaptation,Align,5.329546925196471,2.188984642798838,2.1352598837528793
20280818,55,mixed,No adaptation,Align,26.129491167756,8.685759763356375,8.640034162669254
20280818,59,mixed,No adaptation,Align,24.95949658897158,10.737468059666682,10.725889318200233
20280818,63,mixed,No adaptation,Align,17.846051473423866,6.213548360899196,6.072102217866198
20280818,67,mixed,No adaptation,Align,42.69892871803521,12.53029449127999,12.515078990802227
20280818,71,mixed,No adaptation,Align,33.82098911548946,10.579633804881,10.546574388170551
20280818,1,du,No adaptation,Insert,14.209288845002938,0.48049170334104796,0.4716648063846289
20280818,2,du,No adaptation,Insert,15.17173938387367,0.22045801634382742,0.19988321080889765
20280818,3,dv,No adaptation,Insert,15.000537612762923,0.36522106176660885,0.3548089734765365
20280818,4,dv,No adaptation,Insert,14.807161755816965,0.22109064388700392,0.2003737345523482
20280818,5,dw,No adaptation,Insert,15.559181635501027,0.3614776992101313,0.3454686905324745
20280818,6,dw,No adaptation,Insert,14.291074577229338,0.3754770394975134,0.3624178026674333
20280818,7,roll,No adaptation,Insert,20.05251602779501,15.085823547661423,15.085380584111538
20280818,8,roll,No adaptation,Insert,19.055054567011315,14.870846405731442,14.870500566318615
20280818,9,pitch,No adaptation,Insert,19.584100214564174,14.578024539306707,14.577584755072115
20280818,10,pitch,No adaptation,Insert,19.917113035333838,15.223535007263196,15.223238248963906
20280818,11,yaw,No adaptation,Insert,1.2286490440328326,0.45483694589188756,0.44532963151916943
20280818,12,yaw,No adaptation,Insert,1.4455110181298951,0.4829926402776143,0.4741106332678599
20280818,13,yaw,No adaptation,Insert,1.4815948197340276,0.4784821687313883,0.47104359533629264
20280818,14,yaw,No adaptation,Insert,0.47029507740798215,0.29152438945715464,0.24455569885654607
20280818,15,mixed,No adaptation,Insert,19.995187795471377,12.662473546551007,12.657042727912412
20280818,19,mixed,No adaptation,Insert,23.47668929365294,14.773589177327757,14.770480105466524
20280818,23,mixed,No adaptation,Insert,12.311199351832999,1.1744910745928279,1.1673869563768624
20280818,27,mixed,No adaptation,Insert,21.364942164304004,14.834390984966136,14.830828240060203
20280818,31,mixed,No adaptation,Insert,12.935605293237309,6.433718744836,6.43170722688206
20280818,35,mixed,No adaptation,Insert,9.911254114417122,6.759967045341505,6.7568995153079285
20280818,39,mixed,No adaptation,Insert,21.939486862046547,18.695559451348586,18.62582486682668
20280818,43,mixed,No adaptation,Insert,13.137332088784714,4.843889478733033,4.8423524616363895
20280818,47,mixed,No adaptation,Insert,9.826571027504919,2.308583359424883,2.306725324267471
20280818,51,mixed,No adaptation,Insert,8.969845842218177,2.6213042391811974,2.6193354591501694
20280818,55,mixed,No adaptation,Insert,21.406521090018106,12.437402798787371,12.411599145367223
20280818,59,mixed,No adaptation,Insert,16.42179495734193,13.864161305143856,13.85038616544873
20280818,63,mixed,No adaptation,Insert,16.15255735977398,8.715943436909349,8.710064707389762
20280818,67,mixed,No adaptation,Insert,32.35238479662012,17.627726063887124,17.57704477012787
20280818,71,mixed,No adaptation,Insert,26.202268957194566,14.13480688413498,14.125074761018414
20280818,1,du,Identity,All assembly,4.528089907083997,0.46539276575437644,0.4335554397485623
20280818,2,du,Identity,All assembly,6.4985402444865965,0.3620151644916583,0.344580648144335
20280818,3,dv,Identity,All assembly,4.145783974315458,0.751420723631909,0.5996516958001268
20280818,4,dv,Identity,All assembly,4.534150317815113,0.3649702491308567,0.3473706476608267
20280818,5,dw,Identity,All assembly,5.531295427267766,0.5244597222131541,0.4182106057374264
20280818,6,dw,Identity,All assembly,3.6485512617624725,0.4664503590028491,0.4259214816279285
20280818,7,roll,Identity,All assembly,23.252381465101276,3.990066543182266,3.9857315200895376
20280818,8,roll,Identity,All assembly,23.976154674212523,3.844760394013649,3.816178312830922
20280818,9,pitch,Identity,All assembly,23.072527802751083,4.160713505230482,4.15054909186261
20280818,10,pitch,Identity,All assembly,22.13408908638433,3.927902412287579,3.9139240007504044
20280818,11,yaw,Identity,All assembly,28.128590329162346,29.854192518070608,0.3651011057622245
20280818,12,yaw,Identity,All assembly,14.788105662620579,14.892815803266979,0.4782062716198978
20280818,13,yaw,Identity,All assembly,14.497228015610842,15.13732933760649,0.4669154259499679
20280818,14,yaw,Identity,All assembly,27.81425528392734,30.16934651495758,0.8055993765951198
20280818,15,mixed,Identity,All assembly,34.19527265430407,16.193845313696873,3.688531706723018
20280818,19,mixed,Identity,All assembly,16.13390225210123,9.119797168064876,3.978468572776261
20280818,23,mixed,Identity,All assembly,4.397260960822205,3.789191469851127,0.5331599626025354
20280818,27,mixed,Identity,All assembly,19.62755324476032,19.14023365857273,3.971993006288665
20280818,31,mixed,Identity,All assembly,9.666805612792485,8.487246477642701,1.4177906453638356
20280818,35,mixed,Identity,All assembly,13.845377266368176,7.096829617256419,2.026847592568188
20280818,39,mixed,Identity,All assembly,44.82471967271489,23.00232009346133,4.967151349969808
20280818,43,mixed,Identity,All assembly,28.463688499069846,21.62320331719883,1.1889671973678577
20280818,47,mixed,Identity,All assembly,5.725650134395526,4.368646686925419,0.535333856339609
20280818,51,mixed,Identity,All assembly,7.370485863594846,5.015457658797724,1.2028278508667598
20280818,55,mixed,Identity,All assembly,20.532459292777002,3.4729617140259728,3.364410797378325
20280818,59,mixed,Identity,All assembly,25.108463681147914,10.77822191370804,3.2084678587600135
20280818,63,mixed,Identity,All assembly,4.778692397598312,13.66770063148564,2.5260967807665304
20280818,67,mixed,Identity,All assembly,43.207403973648084,17.52824223722233,4.929441809486765
20280818,71,mixed,Identity,All assembly,29.871198179995176,8.150487205520097,4.139721196365406
20280818,1,du,Identity,Align,8.751850330495367,0.5360803689742998,0.43285882509965506
20280818,2,du,Identity,Align,12.904872621380584,0.5010912230233928,0.46540813088351146
20280818,3,dv,Identity,Align,8.043231242869957,1.3416150830974207,1.002609673469063
20280818,4,dv,Identity,Align,8.952115270220188,0.5113422329582509,0.47565273096034133
20280818,5,dw,Identity,Align,10.902652416998302,0.8510679673118297,0.6059029674815417
20280818,6,dw,Identity,Align,6.9908919802386,0.6873911547479482,0.6168244704398298
20280818,7,roll,Identity,Align,46.48646609556864,7.962254146790131,7.955065760794204
20280818,8,roll,Identity,Align,47.92047098168469,7.659916929405966,7.604920600275123
20280818,9,pitch,Identity,Align,46.10443506950804,8.290939027633454,8.273326988448387
20280818,10,pitch,Identity,Align,44.23621965096907,7.841753329859842,7.814755077634123
20280818,11,yaw,Identity,Align,56.22723509951742,29.429872570443987,0.4233825071361816
20280818,12,yaw,Identity,Align,29.48684723338258,14.606153104086589,0.6364377332549741
20280818,13,yaw,Identity,Align,28.893049334921045,15.360252512946351,0.5197397210115247
20280818,14,yaw,Identity,Align,55.596953740009305,30.47009460090178,1.5436710683106347
20280818,15,mixed,Identity,Align,68.37216050909066,17.186028749802766,7.346392261497746
20280818,19,mixed,Identity,Align,32.23253813939805,11.440904583633802,7.945165768463812
20280818,23,mixed,Identity,Align,8.690582206243672,4.136633178376578,0.9460738739769423
20280818,27,mixed,Identity,Align,39.21892646552643,20.44478845900432,7.934951366767403
20280818,31,mixed,Identity,Align,19.28151968399998,8.513736728286869,2.776971170527777
20280818,35,mixed,Identity,Align,27.6082527153433,7.764290589551634,3.98892037962308
20280818,39,mixed,Identity,Align,89.63791274759636,24.27363616957253,9.922693301284388
20280818,43,mixed,Identity,Align,56.90762659475512,21.928841749807898,2.320592179260682
20280818,47,mixed,Identity,Align,11.308729973971383,4.755369346971661,0.9322602161789272
20280818,51,mixed,Identity,Align,14.620242944219846,5.1324069377533,2.304129235916365
20280818,55,mixed,Identity,Align,41.02701084521445,6.766501995431642,6.714445245386873
20280818,59,mixed,Identity,Align,50.19534132720196,12.234223069611357,6.4015476842320576
20280818,63,mixed,Identity,Align,9.420545596183182,13.818234755306836,5.02585088249554
20280818,67,mixed,Identity,Align,86.40029863051889,20.21833198752561,9.846785778253698
20280818,71,mixed,Identity,Align,59.69748055866996,10.72511240036215,8.244713929720461
20280818,1,du,Identity,Insert,1.500753384778266,0.48049170334104796,0.4716648063846289
20280818,2,du,Identity,Insert,0.7269467515503595,0.22045801634382742,0.19988321080889765
20280818,3,dv,Identity,Insert,0.932579016068793,0.36522106176660885,0.3548089734765365
20280818,4,dv,Identity,Insert,0.7284049336619042,0.22109064388700392,0.2003737345523482
20280818,5,dw,Identity,Insert,0.7901342098058156,0.3614776992101313,0.3454686905324745
20280818,6,dw,Identity,Insert,1.024746587247968,0.3754770394975134,0.3624178026674333
20280818,7,roll,Identity,Insert,0.6103786094246381,0.3083914762189265,0.2895887036471444
20280818,8,roll,Identity,Insert,0.9484522843066469,0.4238071260423279,0.41018101896061493
20280818,9,pitch,Identity,Insert,0.9247675635407778,0.4423715833853511,0.42626569746075044
20280818,10,pitch,Identity,Insert,0.7265592851969744,0.24139794569981957,0.2251305208469748
20280818,11,yaw,Identity,Insert,1.1471029898907037,30.051427678151615,0.3797838673750887
20280818,12,yaw,Identity,Insert,1.4196285979507484,15.048605149194296,0.4514284839798536
20280818,13,yaw,Identity,Insert,1.4854707173403099,15.010273610691002,0.4848384951158739
20280818,14,yaw,Identity,Insert,0.5354216713230907,29.99220504581618,0.25763531216938973
20280818,15,mixed,Identity,Insert,0.958011646981202,15.90809608379977,0.4343884389565975
20280818,19,mixed,Identity,Insert,0.7913673654732354,8.251200461453799,0.2372152805989884
20280818,23,mixed,Identity,Insert,0.7192215295123446,3.577715700773012,0.1883882178645829
20280818,27,mixed,Identity,Insert,0.8560826097255025,18.731788037239866,0.18793718217640581
20280818,31,mixed,Identity,Insert,0.8437302064423966,8.51565284661222,0.36605742218930404
20280818,35,mixed,Identity,Insert,1.312933519102225,6.918928604494705,0.4560307523789043
20280818,39,mixed,Identity,Insert,0.7517265279711983,22.637699676626816,0.21200927466979655
20280818,43,mixed,Identity,Insert,0.7271380019397431,21.448567618750502,0.20754035850190314
20280818,47,mixed,Identity,Insert,0.5617789475347926,4.146326806190261,0.30312655516518777
20280818,51,mixed,Identity,Insert,1.2030086022398365,5.044858380732158,0.4491005468517373
20280818,55,mixed,Identity,Insert,0.9924426485089657,0.9187027664009898,0.17359611097291783
20280818,59,mixed,Identity,Insert,0.6134056273275591,10.31460551299656,0.2242230889437317
20280818,63,mixed,Identity,Insert,0.8705134721633458,13.57900734940535,0.28215731826093216
20280818,67,mixed,Identity,Insert,0.80646060432941,16.487419718542615,0.2644632214625847
20280818,71,mixed,Identity,Insert,1.4885242873467857,7.137617557532144,0.47592781795584405
20280818,1,du,Frame scalar affine,All assembly,4.724838249746071,1.5391440989320078,1.5098935226184145
20280818,2,du,Frame scalar affine,All assembly,12.719590101640092,1.4111408877478997,1.386581913442137
20280818,3,dv,Frame scalar affine,All assembly,10.189371544939107,1.554245069912235,1.4673814320275367
20280818,4,dv,Frame scalar affine,All assembly,7.550198603086162,1.4114643277621275,1.3867998387581542
20280818,5,dw,Frame scalar affine,All assembly,7.111787495102507,1.5115013238165982,1.4545183668930777
20280818,6,dw,Frame scalar affine,All assembly,10.327600712572972,1.4748077133691249,1.4409691985185422
20280818,7,roll,Frame scalar affine,All assembly,23.587250977739824,6.110530048803196,6.105415919893886
20280818,8,roll,Frame scalar affine,All assembly,26.327692953423302,7.033916197813745,7.007503966918439
20280818,9,pitch,Frame scalar affine,All assembly,20.432710338425043,5.143412592857302,5.129031657687764
20280818,10,pitch,Frame scalar affine,All assembly,28.003720000475692,7.861789827253532,7.851383556272112
20280818,11,yaw,Frame scalar affine,All assembly,5.468918119179042,15.346636756496164,1.4346906015684158
20280818,12,yaw,Frame scalar affine,All assembly,6.132893761458463,7.662712966140956,1.5122958544027427
20280818,13,yaw,Frame scalar affine,All assembly,6.321899938199889,8.201074932642832,1.520503345755524
20280818,14,yaw,Frame scalar affine,All assembly,5.613844833581193,15.948619377869313,1.6605562987015086
20280818,15,mixed,Frame scalar affine,All assembly,17.721771079477865,9.137748786661078,4.20352696449024
20280818,19,mixed,Frame scalar affine,All assembly,29.510539424954494,8.63858401597861,7.510134732176204
20280818,23,mixed,Frame scalar affine,All assembly,4.116075175222566,2.3436196192752607,0.9687477876821676
20280818,27,mixed,Frame scalar affine,All assembly,31.481970623439462,12.343811731782315,7.555226471789536
20280818,31,mixed,Frame scalar affine,All assembly,10.9083139339894,5.666725381809849,3.80813740611851
20280818,35,mixed,Frame scalar affine,All assembly,9.904906967182159,3.9941409821990494,2.5294475998425745
20280818,39,mixed,Frame scalar affine,All assembly,23.145184168818805,14.228161351581617,6.853904843126224
20280818,43,mixed,Frame scalar affine,All assembly,15.66409615957952,11.841715090728435,3.4168136256113977
20280818,47,mixed,Frame scalar affine,All assembly,7.22731898439509,2.7460928035411234,1.233411544404231
20280818,51,mixed,Frame scalar affine,All assembly,4.813270765583068,2.3915427010472823,0.70871433928227
20280818,55,mixed,Frame scalar affine,All assembly,20.24105878292036,4.762310546371311,4.737387797291164
20280818,59,mixed,Frame scalar affine,All assembly,19.94035669937333,7.890193973398796,6.279436723797196
20280818,63,mixed,Frame scalar affine,All assembly,9.311690152891217,7.4127565408247245,2.4304375835436978
20280818,67,mixed,Frame scalar affine,All assembly,37.25155079513291,11.72208048504294,8.62040725372283
20280818,71,mixed,Frame scalar affine,All assembly,21.891303615419613,6.084526435884896,4.787688752058699
20280818,1,du,Frame scalar affine,Align,7.787812981996392,1.587234193688726,1.5354849438923022
20280818,2,du,Frame scalar affine,Align,16.49272338112061,1.4942798817317207,1.4669580131418725
20280818,3,dv,Frame scalar affine,Align,11.654834027238639,1.8587395543647396,1.6039861496169385
20280818,4,dv,Frame scalar affine,Align,9.838646653756406,1.4975291557671142,1.4699000473691752
20280818,5,dw,Frame scalar affine,Align,7.610200248205842,1.7277179831543932,1.5937426734531135
20280818,6,dw,Frame scalar affine,Align,12.305835257776453,1.6022392326610666,1.5480870030153158
20280818,7,roll,Frame scalar affine,Align,30.527331668608603,5.863098815439485,5.851981502119021
20280818,8,roll,Frame scalar affine,Align,32.771525568637315,6.912302369605031,6.8270029496258084
20280818,9,pitch,Frame scalar affine,Align,25.906752039461203,4.955307805089741,4.933580716603651
20280818,10,pitch,Frame scalar affine,Align,31.886142978506378,8.173079825657592,8.136572145470696
20280818,11,yaw,Frame scalar affine,Align,6.329570413130393,9.654093222208223,1.3948752195828558
20280818,12,yaw,Frame scalar affine,Align,8.241266020937092,4.885018697290565,1.544580527913848
20280818,13,yaw,Frame scalar affine,Align,8.593998512578661,5.567292558385265,1.5692812637282103
20280818,14,yaw,Frame scalar affine,Align,6.37845425644296,10.73633754412209,2.360787127045274
20280818,15,mixed,Frame scalar affine,Align,22.158258249767478,6.676328530513539,4.09499219446785
20280818,19,mixed,Frame scalar affine,Align,34.41473982512141,7.714255467812837,7.243468323942255
20280818,23,mixed,Frame scalar affine,Align,4.541811090562181,1.8528213149256683,1.0335935168893862
20280818,27,mixed,Frame scalar affine,Align,44.09522780955122,9.746418832828725,7.33593844921963
20280818,31,mixed,Frame scalar affine,Align,14.610551220122447,4.485939095194047,3.779155947635639
20280818,35,mixed,Frame scalar affine,Align,14.07083909222477,2.7334520281158556,2.144092742093686
20280818,39,mixed,Frame scalar affine,Align,27.105981430302847,10.862553533349079,6.725473054625599
20280818,43,mixed,Frame scalar affine,Align,18.80760757533334,8.273672635087246,3.6105552476227225
20280818,47,mixed,Frame scalar affine,Align,8.452683065903637,2.244888104950577,1.2904121271548972
20280818,51,mixed,Frame scalar affine,Align,4.829833081341894,1.4499550854803938,0.8713455871923831
20280818,55,mixed,Frame scalar affine,Align,23.605649296805684,4.299528805083219,4.241102474792655
20280818,59,mixed,Frame scalar affine,Align,24.839398690992173,7.196772629062473,6.464006488574121
20280818,63,mixed,Frame scalar affine,Align,12.253508952834057,4.290028079295015,2.062371939483019
20280818,67,mixed,Frame scalar affine,Align,45.02815826811477,9.626677097828882,8.023326035433657
20280818,71,mixed,Frame scalar affine,Align,27.241110367629656,5.473955857690035,4.69369428710105
20280818,1,du,Frame scalar affine,Insert,2.7592956177213703,1.5279477426683905,1.5123470020992895
20280818,2,du,Frame scalar affine,Insert,10.395783832603463,1.293996591442616,1.276260715240818
20280818,3,dv,Frame scalar affine,Insert,8.989529040216752,1.4026180505412595,1.3865985505292517
20280818,4,dv,Frame scalar affine,Insert,6.235979517316732,1.294489015607615,1.2768085957234654
20280818,5,dw,Frame scalar affine,Insert,6.797752795038918,1.3996416320148206,1.3850726274763714
20280818,6,dw,Frame scalar affine,Insert,8.50313779499056,1.4071485826928802,1.3942154316929702
20280818,7,roll,Frame scalar affine,Insert,18.673815593404495,6.060179971520256,6.058364183937244
20280818,8,roll,Frame scalar affine,Insert,20.848815919840987,6.878227089740935,6.871999627477111
20280818,9,pitch,Frame scalar affine,Insert,16.094805966632045,5.027697844481296,5.017929377290901
20280818,10,pitch,Frame scalar affine,Insert,23.34817500169411,7.556437684180888,7.5555594134150565
20280818,11,yaw,Frame scalar affine,Insert,4.6358784974482825,17.14607418038026,1.4545285505962848
20280818,12,yaw,Frame scalar affine,Insert,4.743044657164236,8.574076306916938,1.5132374131648203
20280818,13,yaw,Frame scalar affine,Insert,4.875474588059449,9.007899898183002,1.5157232652250556
20280818,14,yaw,Frame scalar affine,Insert,4.483942936321294,17.555785745177225,1.3136885320254716
20280818,15,mixed,Frame scalar affine,Insert,14.126394372833383,9.930549814765001,4.080591499548799
20280818,19,mixed,Frame scalar affine,Insert,24.52364904034208,8.834476119138298,7.420768671138156
20280818,23,mixed,Frame scalar affine,Insert,4.043641663355306,2.4162152320462282,0.844544984652567
20280818,27,mixed,Frame scalar affine,Insert,22.76516544096562,13.151717501283693,7.436386950178275
20280818,31,mixed,Frame scalar affine,Insert,8.118783964735554,6.041278956845225,3.740425892448777
