sample_index,source_progress,phase,phase_index,phase_progress,generator,mean,sd,seed_20260818,seed_20270818,seed_20280818
84,0.84375,Insert,3,0.375,yaw,0.09164450216185571,0.0029031609489508516,0.08909919577660134,0.09102786843889787,0.0948064422700679
85,0.8541666666666666,Insert,3,0.4166666666666667,yaw,0.09140285724863277,0.0027287187033936504,0.08902882489433238,0.09079574869550318,0.09438399815606276
86,0.8645833333333334,Insert,3,0.4583333333333333,yaw,0.09084603888418745,0.0025104969652816563,0.08862228359434138,0.09034739508533839,0.09356843797288253
87,0.875,Insert,3,0.5,yaw,0.09012919538649682,0.0023395317709825852,0.08799097431169978,0.08976847485558434,0.09262813699220629
88,0.8854166666666666,Insert,3,0.5416666666666666,yaw,0.0894513852235186,0.0022877586795795467,0.0873126263877911,0.08917796057602521,0.0918635687067395
89,0.8958333333333333,Insert,3,0.5833333333333334,yaw,0.08896370153168742,0.002377573646719512,0.08674499586012166,0.08867274536485817,0.09147336337008243
90,0.90625,Insert,3,0.625,yaw,0.08870669803101112,0.002582995504349507,0.08635933496745886,0.08828686747893201,0.09147389164664249
91,0.9166666666666666,Insert,3,0.6666666666666666,yaw,0.08859777911992867,0.0028394054745147067,0.08611797437895452,0.08798022360833989,0.09169513937249159
92,0.9270833333333333,Insert,3,0.7083333333333334,yaw,0.08846869544650617,0.0030568458506538857,0.08589881092066454,0.08765814810135453,0.09184912731749945
93,0.9375,Insert,3,0.75,yaw,0.08813815272941096,0.0031511889377547724,0.08555354469044567,0.08721238490940893,0.09164852858837831
94,0.9479166666666666,Insert,3,0.7916666666666666,yaw,0.08749313868093293,0.00308499207643193,0.0849768636540172,0.08656759899678626,0.09093495339199532
95,0.9583333333333333,Insert,3,0.8333333333333334,yaw,0.0865483311303966,0.0028941329889783946,0.0841610342388473,0.08571673491895268,0.0897672242333898
96,0.96875,Insert,3,0.875,yaw,0.08546259405543168,0.0026847002200289507,0.08321738264829429,0.08473401511819097,0.08843638439980976
97,0.9791666666666666,Insert,3,0.9166666666666666,yaw,0.08451313581783489,0.0026077295731635453,0.08236177379987432,0.08376426629928538,0.08741336735434495
98,0.9895833333333333,Insert,3,0.9583333333333334,yaw,0.08404789422960125,0.0028460712354752343,0.0818770581571504,0.08299655665572309,0.08727006787593027
99,1.0,Insert,3,1.0,yaw,0.08444235557269124,0.003629437454666547,0.08207226278192609,0.08263410756896958,0.08862069636717802
