episode,generator,steps,states,success,max_contact_force_N,contact_frames,final_dist_m,final_yaw_err_rad,socket_drift_m,solver_error,dx,dy,dyaw
episode_160,mixed,156,157,False,0.0,0,0.329049676656723,0.4205583333969116,0.0,RuntimeError('motion planning failed'),-0.008137151198584974,0.0057512796709348005,-0.39007718650562534
episode_161,mixed,300,301,False,81.35869721950564,20,0.04237079620361328,0.00732538104057312,0.0,,0.0021191291093528193,0.00960918228421985,-0.4665027804174786
episode_162,mixed,290,291,False,78.99470197868138,20,0.04111184552311897,0.002969682216644287,0.0,,-0.011231006603874936,0.005511556079996013,-0.35186617717529617
episode_163,mixed,156,157,False,76.54575001041391,1,0.3774912357330322,0.019143730401992798,0.0,RuntimeError('motion planning failed'),0.0119682256270227,0.008200815768970207,-0.28405723255889614
episode_164,mixed,289,290,False,81.33517896250764,19,0.040040984749794006,0.0021016746759414673,0.0,,-0.011138219850362306,0.009700583208337898,-0.18596397465695264
episode_165,mixed,303,304,False,79.32948389060692,20,0.04178781434893608,0.002370983362197876,0.0,,-0.011844478198702744,0.005730495922450578,-0.3858826004729159
episode_166,mixed,254,255,False,76.34363791136303,18,0.039676666259765625,0.02302950620651245,0.0,,-0.007712355521085676,0.004740932620206155,-0.35322499930096096
episode_167,mixed,282,283,False,86.2113267660711,20,0.04060372710227966,0.002337709069252014,0.0,,0.007878630652442504,0.010690033355596812,-0.16956159265150544
episode_168,mixed,305,306,False,84.92839426776523,21,0.04224544018507004,0.0013235807418823242,0.0,,0.011989067114105544,0.01123401203064878,-0.42071316315534557
episode_169,mixed,302,303,False,78.12722761870067,21,0.04070525988936424,0.010390549898147583,0.0,,0.0046476261916455555,0.006127132529434063,-0.1979784557748056
episode_170,mixed,294,295,False,81.76848632563674,21,0.041201647371053696,0.01468503475189209,0.0,,0.009492686612356305,0.0073037532302120374,-0.23879887305177536
episode_171,mixed,277,278,False,78.20153573304736,20,0.04091012850403786,5.632638931274414e-06,0.0,,0.008410017984820103,0.003945616074812551,-0.42909275388550755
