episode,nominal_episode,radius_mm,method,segment,axis_rmse_deg,position_rmse_mm
47,45,40.0,Frozen law,Near to end,3.218417640290208,14.146646162510791
48,45,40.0,No adaptation,Whole,7.38498266745967,24.67525422921028
48,45,40.0,No adaptation,Apex to end,8.060320293444272,24.39258418528853
48,45,40.0,No adaptation,Near to end,9.466514192535877,21.29523651642993
48,45,40.0,Identity,Whole,6.280694218110768,37.900228687448305
48,45,40.0,Identity,Apex to end,3.4287268887696087,33.681943913434495
48,45,40.0,Identity,Near to end,2.2427679961990585,19.908630388290266
48,45,40.0,Event ramp,Whole,3.938910619789309,29.872479219625134
48,45,40.0,Event ramp,Apex to end,2.2220759479075767,29.78539650409213
48,45,40.0,Event ramp,Near to end,2.2427679961990585,19.908630388290266
48,45,40.0,Frozen law,Whole,4.226379869347664,27.30065032673124
48,45,40.0,Frozen law,Apex to end,3.1838345933940033,28.266740833435414
48,45,40.0,Frozen law,Near to end,2.2874759714736297,19.95641181210383
49,6,40.0,No adaptation,Whole,8.986482367620335,27.11806199626428
49,6,40.0,No adaptation,Apex to end,10.211906334984603,29.881338793033475
49,6,40.0,No adaptation,Near to end,9.81199045133857,24.34692312588363
49,6,40.0,Identity,Whole,5.869485935065961,28.95837433906498
49,6,40.0,Identity,Apex to end,3.4978101614488684,28.945475249341968
49,6,40.0,Identity,Near to end,3.428859466612404,16.624854306510766
49,6,40.0,Event ramp,Whole,4.382164279059669,24.519343100795048
49,6,40.0,Event ramp,Apex to end,4.156704579322826,27.305129812106948
49,6,40.0,Event ramp,Near to end,3.428859466612404,16.624854306510766
49,6,40.0,Frozen law,Whole,5.242079376678528,25.25574784232556
49,6,40.0,Frozen law,Apex to end,4.9629202203498375,27.332627589105087
49,6,40.0,Frozen law,Near to end,3.4581758601691206,16.579235441175907
51,40,40.0,No adaptation,Whole,8.52925360362019,34.70691001142999
51,40,40.0,No adaptation,Apex to end,9.228223552853326,34.25191911225566
51,40,40.0,No adaptation,Near to end,9.86706427683685,18.69176022073446
51,40,40.0,Identity,Whole,6.701296028626843,52.346398812261846
51,40,40.0,Identity,Apex to end,6.556091997478922,47.539672856500516
51,40,40.0,Identity,Near to end,3.889848058803867,18.071991792406873
51,40,40.0,Event ramp,Whole,5.659817017065097,42.8829615555784
51,40,40.0,Event ramp,Apex to end,5.9745063988846745,42.33283306442398
51,40,40.0,Event ramp,Near to end,3.889848058803867,18.071991792406873
51,40,40.0,Frozen law,Whole,6.897058379717918,38.443760319218235
51,40,40.0,Frozen law,Apex to end,6.893230601089068,39.772734216919666
51,40,40.0,Frozen law,Near to end,3.915704590921937,18.128497734448008
52,0,40.0,No adaptation,Whole,9.943880759954814,24.28866436460659
52,0,40.0,No adaptation,Apex to end,11.62535367578931,29.16194301316472
52,0,40.0,No adaptation,Near to end,12.887810212472237,25.258267511535976
52,0,40.0,Identity,Whole,5.115584247146278,29.56309308241627
52,0,40.0,Identity,Apex to end,3.3585132854089648,28.16744959382761
52,0,40.0,Identity,Near to end,3.010136393926361,20.424649265069913
52,0,40.0,Event ramp,Whole,3.6232176659812922,22.95818791489758
52,0,40.0,Event ramp,Apex to end,3.531108970755771,26.68814362656998
52,0,40.0,Event ramp,Near to end,3.010136393926361,20.424649265069913
52,0,40.0,Frozen law,Whole,4.450810897391604,21.96398252117567
52,0,40.0,Frozen law,Apex to end,4.115059966483388,26.26151515432477
52,0,40.0,Frozen law,Near to end,2.9126275679726383,20.412985157174678
53,45,40.0,No adaptation,Whole,8.374131298442006,25.72542042841152
53,45,40.0,No adaptation,Apex to end,9.619482486325149,24.792297267341322
53,45,40.0,No adaptation,Near to end,9.998753923926978,13.748707309504729
53,45,40.0,Identity,Whole,5.47356655653383,28.26340947874806
53,45,40.0,Identity,Apex to end,2.733185443375624,26.010330840413705
53,45,40.0,Identity,Near to end,1.3368893836753162,16.609427448625112
53,45,40.0,Event ramp,Whole,3.5051794360093864,25.050869078823283
53,45,40.0,Event ramp,Apex to end,2.692307613566844,25.27320610410445
53,45,40.0,Event ramp,Near to end,1.3368893836753162,16.609427448625112
53,45,40.0,Frozen law,Whole,4.05840596194528,26.83818923747318
53,45,40.0,Frozen law,Apex to end,3.50954984276749,26.49726706018315
53,45,40.0,Frozen law,Near to end,1.3612200279112645,16.708349843681667
54,21,40.0,No adaptation,Whole,7.05324874375363,30.027102873184678
54,21,40.0,No adaptation,Apex to end,7.910447892664944,27.590804244353997
54,21,40.0,No adaptation,Near to end,8.942375045736311,19.862295667915863
54,21,40.0,Identity,Whole,4.789805887363808,40.88358788845919
54,21,40.0,Identity,Apex to end,3.178434866669229,28.29135383904914
54,21,40.0,Identity,Near to end,2.7222888220407953,14.830919671221604
54,21,40.0,Event ramp,Whole,2.594350114572549,31.84898867488395
54,21,40.0,Event ramp,Apex to end,2.403749272924699,26.229037446193093
54,21,40.0,Event ramp,Near to end,2.7222888220407953,14.830919671221604
54,21,40.0,Frozen law,Whole,4.0753023977508995,28.912011961237383
54,21,40.0,Frozen law,Apex to end,3.6095573254942597,25.748672405660088
54,21,40.0,Frozen law,Near to end,2.78348821970916,14.828500731621316
56,45,40.0,No adaptation,Whole,11.255424987509661,30.017976836814803
56,45,40.0,No adaptation,Apex to end,13.275486068483605,21.583334264680623
56,45,40.0,No adaptation,Near to end,13.58872740215027,20.47777106027192
56,45,40.0,Identity,Whole,6.337755850573642,26.999189693989475
56,45,40.0,Identity,Apex to end,5.146824781073271,23.928293918410848
56,45,40.0,Identity,Near to end,4.598444732160493,18.17453110517574
56,45,40.0,Event ramp,Whole,5.514287530623511,27.37241718343882
56,45,40.0,Event ramp,Apex to end,5.833777345338914,22.0192272278258
56,45,40.0,Event ramp,Near to end,4.598444732160493,18.17453110517574
56,45,40.0,Frozen law,Whole,5.899215577154651,30.55564125817216
56,45,40.0,Frozen law,Apex to end,6.234390912490457,22.683286972112818
56,45,40.0,Frozen law,Near to end,4.5241540036576,18.21264372013688
57,40,40.0,No adaptation,Whole,9.665362751938437,25.23948786891296
57,40,40.0,No adaptation,Apex to end,10.645064397904957,25.226085641330044
57,40,40.0,No adaptation,Near to end,11.310029873100744,18.139158310746996
57,40,40.0,Identity,Whole,6.105608832136514,32.18533519641986
57,40,40.0,Identity,Apex to end,4.799915427179611,23.771904981400194
57,40,40.0,Identity,Near to end,2.15725495594961,14.875029766831396
57,40,40.0,Event ramp,Whole,5.144158194869841,25.141832453345888
57,40,40.0,Event ramp,Apex to end,4.786941014797511,22.245136297295627
57,40,40.0,Event ramp,Near to end,2.15725495594961,14.875029766831396
57,40,40.0,Frozen law,Whole,6.4005628195144935,23.100614450705347
57,40,40.0,Frozen law,Apex to end,5.907538445397461,21.949423802748857
57,40,40.0,Frozen law,Near to end,2.094811758616353,14.900203085481902
58,6,40.0,No adaptation,Whole,11.841373107075388,23.369217344710204
58,6,40.0,No adaptation,Apex to end,13.683814084248578,24.64923485468523
58,6,40.0,No adaptation,Near to end,12.017923341188741,22.07365325568022
58,6,40.0,Identity,Whole,6.44771109412256,27.58625732325144
58,6,40.0,Identity,Apex to end,5.472139668811321,22.443504906386806
58,6,40.0,Identity,Near to end,3.412466500576794,13.527185155187615
58,6,40.0,Event ramp,Whole,6.221147718838162,20.740848546754563
58,6,40.0,Event ramp,Apex to end,6.630712697049398,20.87808351302005
58,6,40.0,Event ramp,Near to end,3.412466500576794,13.527185155187615
58,6,40.0,Frozen law,Whole,6.943561572229161,20.873396710093996
58,6,40.0,Frozen law,Apex to end,7.049442098788982,21.035659652565503
58,6,40.0,Frozen law,Near to end,3.368689874644108,13.480645101317803
59,40,40.0,No adaptation,Whole,8.496560520415212,32.696228728419314
59,40,40.0,No adaptation,Apex to end,9.762335928960892,37.79511503871278
59,40,40.0,No adaptation,Near to end,10.21362237695785,19.91040815163739
59,40,40.0,Identity,Whole,7.616597621781053,26.00767069986966
59,40,40.0,Identity,Apex to end,6.287620556296617,27.496610940820116
59,40,40.0,Identity,Near to end,2.145035365349037,15.418627594615534
59,40,40.0,Event ramp,Whole,5.308463578047956,25.449795258237074
59,40,40.0,Event ramp,Apex to end,5.498892757391798,29.59605118187041
59,40,40.0,Event ramp,Near to end,2.145035365349037,15.418627594615534
59,40,40.0,Frozen law,Whole,5.636807466982716,27.322851917183243
59,40,40.0,Frozen law,Apex to end,5.905622594364364,30.76214518869602
59,40,40.0,Frozen law,Near to end,2.1423611955220663,15.430991831366287
