task,seed,subset_id,protocol,sample_size,repeat,basis,model,fit_success,fit_error,fit_seconds,e_data,e_alpha,off_diag_mass
keyed,20270818,3,qualified,8,0,local,Pdiag pointwise (SE(3)),True,,0.01050606500939466,6.367893026379716e-05,0.2850409131497455,
keyed,20270818,3,qualified,8,0,local,Pdiag finite (SE(3)),True,,44.630831754009705,1.5930702009210682e-06,0.09599253283889739,
keyed,20270818,0,random,8,0,rotated-1,Frame-weighted (SE(3)),True,,0.010110794988577254,4.587145345336871e-05,0.6421470005218862,
keyed,20270818,0,random,8,0,rotated-1,Full operator (SE(3)),True,,0.0027672139985952526,5.144031638246977e-07,0.1423810389989442,0.9245203127762036
keyed,20270818,0,random,8,0,rotated-1,Pdiag pointwise (SE(3)),True,,0.025037773986696266,4.056424595665077e-05,0.6314805030549748,
keyed,20270818,0,random,8,0,rotated-1,Pdiag finite (SE(3)),True,,277.0354510499892,2.752191488597141e-05,0.47857066999333503,
keyed,20270818,2,random,8,2,local,Frame-weighted (SE(3)),True,,0.0038496909983223304,7.400556146154239e-05,0.3766008927194852,
keyed,20270818,2,random,8,2,local,Full operator (SE(3)),True,,0.0008621379965916276,4.034941109205208e-08,0.13240863243162823,0.894433594322745
keyed,20270818,2,random,8,2,local,Pdiag pointwise (SE(3)),True,,0.010303019007551484,6.0809233988980406e-05,0.634195302459846,
keyed,20270818,2,random,8,2,local,Pdiag finite (SE(3)),True,,182.56995228599408,2.720458382091372e-06,0.11110671015487221,
keyed,20270818,4,qualified,8,1,local,Frame-weighted (SE(3)),True,,0.007027097002719529,4.296573309094136e-05,0.16264279218825636,
keyed,20270818,4,qualified,8,1,local,Full operator (SE(3)),True,,0.004679762001615018,1.974476126404645e-07,0.09788407620390444,0.8832871558831706
keyed,20270818,4,qualified,8,1,local,Pdiag pointwise (SE(3)),True,,0.016562563003390096,3.660995749690353e-05,0.19042799845700606,
keyed,20270818,4,qualified,8,1,local,Pdiag finite (SE(3)),True,,18.269868731003953,3.831747853910262e-06,0.10832560596576883,
keyed,20270818,3,qualified,8,0,rotated-1,Frame-weighted (SE(3)),True,,0.007300953002413735,7.851569303466395e-05,0.18319993737274184,
keyed,20270818,3,qualified,8,0,rotated-1,Full operator (SE(3)),True,,0.0015328490117099136,1.1583096728507462e-07,0.1606553568692417,0.9160731711219914
keyed,20270818,3,qualified,8,0,rotated-1,Pdiag pointwise (SE(3)),True,,0.02001011099491734,7.168407132114268e-05,0.28001443468617476,
keyed,20270818,3,qualified,8,0,rotated-1,Pdiag finite (SE(3)),True,,29.9486025889928,3.667943026103408e-05,0.22716199160243739,
keyed,20270818,2,random,8,2,rotated-2,Frame-weighted (SE(3)),True,,0.004015365004306659,7.253378180949973e-05,0.31759466391286195,
keyed,20270818,2,random,8,2,rotated-2,Full operator (SE(3)),True,,0.0010653520002961159,1.3712746389427178e-07,0.1416692605168007,0.9192077758995778
keyed,20270818,2,random,8,2,rotated-2,Pdiag pointwise (SE(3)),True,,0.010710194997955114,6.544296679239334e-05,0.7190401313923728,
keyed,20270818,2,random,8,2,rotated-2,Pdiag finite (SE(3)),True,,98.75609419199463,1.2505418572147213e-05,0.18002755846575821,
keyed,20270818,1,random,8,1,local,Frame-weighted (SE(3)),True,,0.006949075002921745,9.189888401676549e-05,0.16500052592670172,
keyed,20270818,1,random,8,1,local,Full operator (SE(3)),True,,0.0012606230011442676,7.948968238971983e-06,0.22601305166628918,0.892101240430665
keyed,20270818,1,random,8,1,local,Pdiag pointwise (SE(3)),True,,0.017490932004875503,8.510140361915407e-05,0.3787036743226484,
keyed,20270818,1,random,8,1,local,Pdiag finite (SE(3)),True,,272.17669168701104,3.91199692909029e-05,0.11074558229762987,
keyed,20270818,4,qualified,8,1,rotated-2,Frame-weighted (SE(3)),True,,0.008003709997865371,4.2019116399120836e-05,0.14750538935296664,
keyed,20270818,4,qualified,8,1,rotated-2,Full operator (SE(3)),True,,0.0014905310090398416,1.8142779156741462e-07,0.13269296557086865,0.9296837394682225
keyed,20270818,4,qualified,8,1,rotated-2,Pdiag pointwise (SE(3)),True,,0.019921234998037107,3.2939872081408604e-05,0.3121589648987295,
keyed,20270818,4,qualified,8,1,rotated-2,Pdiag finite (SE(3)),True,,42.91370429500239,2.329130364807936e-05,0.30274533074936716,
keyed,20270818,4,qualified,8,1,rotated-1,Frame-weighted (SE(3)),True,,0.003741371998330578,4.770560520759306e-05,0.18589896813689652,
keyed,20270818,4,qualified,8,1,rotated-1,Full operator (SE(3)),True,,0.0008436970092589036,2.789672549757524e-07,0.1617609791446582,0.9322755348994738
keyed,20270818,4,qualified,8,1,rotated-1,Pdiag pointwise (SE(3)),True,,0.009845542997936718,3.85056736012315e-05,0.36756361746559957,
keyed,20270818,4,qualified,8,1,rotated-1,Pdiag finite (SE(3)),True,,56.813160012010485,2.438369366879138e-05,0.22656000267649914,
keyed,20270818,1,random,8,1,rotated-1,Frame-weighted (SE(3)),True,,0.00720994699804578,9.958252407310635e-05,0.2035856185000964,
keyed,20270818,1,random,8,1,rotated-1,Full operator (SE(3)),True,,0.0012554690038086846,7.212580253073509e-06,0.2606862882720857,0.9365302156021355
keyed,20270818,1,random,8,1,rotated-1,Pdiag pointwise (SE(3)),True,,0.017908371999510564,9.174958885871046e-05,0.5212508119390735,
keyed,20270818,1,random,8,1,rotated-1,Pdiag finite (SE(3)),True,,305.9000891390024,6.178211636438437e-05,0.25782811082224816,
keyed,20270818,2,random,8,2,rotated-1,Frame-weighted (SE(3)),True,,0.00712163899152074,7.919367198655741e-05,0.6739519394285534,
keyed,20270818,2,random,8,2,rotated-1,Full operator (SE(3)),True,,0.0013344710023375228,8.021744956749252e-08,0.2426293850340757,0.9396621518936545
keyed,20270818,2,random,8,2,rotated-1,Pdiag pointwise (SE(3)),True,,0.018134625992388465,6.842887186111068e-05,0.7573607685493183,
keyed,20270818,2,random,8,2,rotated-1,Pdiag finite (SE(3)),True,,246.28072392700415,6.676438646193622e-05,0.5832101710077886,
keyed,20270818,5,qualified,8,2,local,Frame-weighted (SE(3)),True,,0.004083092993823811,5.762723758841795e-05,0.1568853297152051,
keyed,20270818,5,qualified,8,2,local,Full operator (SE(3)),True,,0.0010494120069779456,8.241366346189258e-08,0.9944668849175217,0.9206632439529708
keyed,20270818,5,qualified,8,2,local,Pdiag pointwise (SE(3)),True,,0.010350099997594953,5.225294064264185e-05,0.1345344109677517,
keyed,20270818,5,qualified,8,2,local,Pdiag finite (SE(3)),True,,95.01742532200296,1.7936099109766858e-06,0.10579050180154488,
keyed,20270818,5,qualified,8,2,rotated-1,Frame-weighted (SE(3)),True,,0.003914177999831736,8.402803682986941e-05,0.35687611769609257,
keyed,20270818,5,qualified,8,2,rotated-1,Full operator (SE(3)),True,,0.000852300989208743,7.777915457089902e-08,1.2830774716186777,0.9178952800548336
keyed,20270818,5,qualified,8,2,rotated-1,Pdiag pointwise (SE(3)),True,,0.009892831003526226,7.799892063328153e-05,0.5712220925749444,
keyed,20270818,5,qualified,8,2,rotated-1,Pdiag finite (SE(3)),True,,96.59772169799544,3.74849083083704e-05,0.350983013039445,
keyed,20270818,5,qualified,8,2,rotated-2,Frame-weighted (SE(3)),True,,0.00384050898719579,6.464840602780736e-05,0.13652329704916952,
keyed,20270818,5,qualified,8,2,rotated-2,Full operator (SE(3)),True,,0.0008812430023681372,2.8936533106286663e-07,4.755416666639058,0.9000059146971431
keyed,20270818,5,qualified,8,2,rotated-2,Pdiag pointwise (SE(3)),True,,0.00997548499435652,5.767166171599695e-05,0.23973280635711494,
keyed,20270818,5,qualified,8,2,rotated-2,Pdiag finite (SE(3)),True,,170.78840953599138,2.623088942504807e-05,0.18717007843155395,
keyed,20260818,10,qualified,15,1,rotated-1,Frame-weighted (SE(3)),True,,0.004284227004973218,5.621698857486965e-05,0.3312576562190077,
keyed,20260818,10,qualified,15,1,rotated-1,Full operator (SE(3)),True,,0.0010960590007016435,1.530991829150768e-06,0.14191495610585594,0.9290954614216024
keyed,20260818,10,qualified,15,1,rotated-1,Pdiag pointwise (SE(3)),True,,0.01083002399536781,5.3590002968211126e-05,0.36019784487695605,
keyed,20260818,10,qualified,15,1,rotated-1,Pdiag finite (SE(3)),True,,1544.783497714001,3.2188334314628035e-05,0.22075970985624527,
keyed,20270818,7,random,15,1,local,Frame-weighted (SE(3)),True,,0.003939453992643394,8.526357825157893e-05,0.34525596210338694,
keyed,20270818,7,random,15,1,local,Full operator (SE(3)),True,,0.0009483680041739717,4.091936692749265e-05,0.22837376859898104,0.8892305668555817
keyed,20270818,7,random,15,1,local,Pdiag pointwise (SE(3)),True,,0.010048206997453235,8.249031050628876e-05,0.5154805751074354,
keyed,20270818,7,random,15,1,local,Pdiag finite (SE(3)),True,,121.12102539799525,3.122078476856217e-05,0.09627391644023116,
keyed,20270818,7,random,15,1,rotated-1,Frame-weighted (SE(3)),True,,0.003968333010561764,9.420964060485069e-05,0.4879006551665075,
keyed,20270818,7,random,15,1,rotated-1,Full operator (SE(3)),True,,0.0008996980031952262,4.2593211236858257e-05,0.23731326909222905,0.935593013826744
keyed,20270818,7,random,15,1,rotated-1,Pdiag pointwise (SE(3)),True,,0.010256039997329935,9.018908588243455e-05,0.6762219098978917,
keyed,20270818,7,random,15,1,rotated-1,Pdiag finite (SE(3)),True,,167.2121736130066,5.5356058270843056e-05,0.34393322802811344,
keyed,20260818,13,random,30,1,rotated-2,Frame-weighted (SE(3)),True,,0.0052489730005618185,8.841386413943486e-05,0.3174347449009797,
keyed,20260818,13,random,30,1,rotated-2,Full operator (SE(3)),True,,0.0015188410034170374,3.223410181060823e-05,0.21793701905504737,0.9214803383931821
keyed,20260818,13,random,30,1,rotated-2,Pdiag pointwise (SE(3)),True,,0.011669622006593272,8.920282245016516e-05,0.4006996147767494,
keyed,20260818,13,random,30,1,rotated-2,Pdiag finite (SE(3)),True,,1125.0524928240047,5.367078897101475e-05,0.2562075724500496,
keyed,20270818,3,qualified,8,0,rotated-2,Frame-weighted (SE(3)),True,,0.007194671998149715,7.499602946341867e-05,0.15756522876836465,
keyed,20270818,3,qualified,8,0,rotated-2,Full operator (SE(3)),True,,0.0013788740034215152,1.2897230833884606e-07,0.2534813516209602,0.9410191335732253
keyed,20270818,3,qualified,8,0,rotated-2,Pdiag pointwise (SE(3)),True,,0.018250730994623154,6.789139440577851e-05,0.41191654580779413,
keyed,20270818,3,qualified,8,0,rotated-2,Pdiag finite (SE(3)),True,,335.32471302800695,3.03607353717723e-05,0.3880568086109019,
keyed,20270818,6,random,15,0,rotated-1,Frame-weighted (SE(3)),True,,0.004162730998359621,0.00010850619089795109,0.2959280572245649,
keyed,20270818,6,random,15,0,rotated-1,Full operator (SE(3)),True,,0.001036661007674411,3.633453808546704e-05,0.16051246202054983,0.9273059407858061
keyed,20270818,6,random,15,0,rotated-1,Pdiag pointwise (SE(3)),True,,0.010491734006791376,0.00010147480092567588,0.5770723444574555,
keyed,20270818,6,random,15,0,rotated-1,Pdiag finite (SE(3)),True,,302.5786641529994,7.455859600281249e-05,0.3453656617671687,
keyed,20270818,8,random,15,2,local,Frame-weighted (SE(3)),True,,0.003918275004252791,7.902582893114836e-05,0.13152437779072854,
keyed,20270818,8,random,15,2,local,Full operator (SE(3)),True,,0.0009087890066439286,1.0936498885743072e-05,0.10728545939091141,0.8890116742739366
keyed,20270818,8,random,15,2,local,Pdiag pointwise (SE(3)),True,,0.009845385007793084,7.391101120929168e-05,0.1524486814014808,
keyed,20270818,8,random,15,2,local,Pdiag finite (SE(3)),True,,151.03292465499544,2.2338511262785964e-05,0.10775357587842943,
keyed,20270818,8,random,15,2,rotated-1,Frame-weighted (SE(3)),True,,0.007782126995152794,9.359583795151911e-05,0.21705616322066476,
keyed,20270818,8,random,15,2,rotated-1,Full operator (SE(3)),True,,0.0015442450094269589,1.026742055907825e-05,0.16090243642942578,0.9346099417296903
keyed,20270818,8,random,15,2,rotated-1,Pdiag pointwise (SE(3)),True,,0.0195297590107657,9.049762543569194e-05,0.22634080597547496,
keyed,20270818,8,random,15,2,rotated-1,Pdiag finite (SE(3)),True,,150.15266391100886,6.0679231661092124e-05,0.21550801208316367,
keyed,20270818,9,qualified,15,0,rotated-1,Frame-weighted (SE(3)),True,,0.004039904990349896,0.00010339549026429815,0.3010771637366018,
keyed,20270818,9,qualified,15,0,rotated-1,Full operator (SE(3)),True,,0.0009430350037291646,9.077138466508289e-06,0.16569637857086186,0.9341314081104919
keyed,20270818,9,qualified,15,0,rotated-1,Pdiag pointwise (SE(3)),True,,0.010251825995510444,9.97888549061461e-05,0.30909489598837436,
keyed,20270818,9,qualified,15,0,rotated-1,Pdiag finite (SE(3)),True,,69.57581966399448,6.308517606946936e-05,0.246714972771783,
keyed,20270818,9,qualified,15,0,local,Frame-weighted (SE(3)),True,,0.007248629990499467,9.085104073447432e-05,0.1646897546978802,
keyed,20270818,9,qualified,15,0,local,Full operator (SE(3)),True,,0.0013877750025130808,9.227128157398209e-06,0.12539280610539932,0.8863547003751577
keyed,20270818,9,qualified,15,0,local,Pdiag pointwise (SE(3)),True,,0.0178647699940484,8.540508077326384e-05,0.14675384828049806,
keyed,20270818,9,qualified,15,0,local,Pdiag finite (SE(3)),True,,83.9257330489927,2.1623065115040248e-05,0.10145101623757072,
keyed,20270818,8,random,15,2,rotated-2,Frame-weighted (SE(3)),True,,0.007136621992685832,8.136943041654705e-05,0.1319223063874434,
keyed,20270818,8,random,15,2,rotated-2,Full operator (SE(3)),True,,0.0013751259975833818,1.0869040900588584e-05,0.1289116193331794,0.9300111733099252
keyed,20270818,8,random,15,2,rotated-2,Pdiag pointwise (SE(3)),True,,0.01798419999249745,7.673188682815438e-05,0.18303161286449213,
keyed,20270818,8,random,15,2,rotated-2,Pdiag finite (SE(3)),True,,120.4083979279967,4.743321939352341e-05,0.1836201795197106,
keyed,20270818,10,qualified,15,1,local,Frame-weighted (SE(3)),True,,0.0039037420065142214,4.9085090039724695e-05,0.19750058564519535,
keyed,20270818,10,qualified,15,1,local,Full operator (SE(3)),True,,0.0009562870109220967,9.75723430197385e-07,0.08413893960274302,0.8785347877738227
keyed,20270818,10,qualified,15,1,local,Pdiag pointwise (SE(3)),True,,0.010384592998889275,4.614215578995849e-05,0.14171779151409333,
keyed,20270818,10,qualified,15,1,local,Pdiag finite (SE(3)),True,,68.28276787600771,2.6815576385965252e-06,0.10062442755250421,
keyed,20270818,11,qualified,15,2,rotated-1,Frame-weighted (SE(3)),True,,0.003896994996466674,5.107595557887583e-05,0.30217118677176796,
keyed,20270818,11,qualified,15,2,rotated-1,Full operator (SE(3)),True,,0.0009303369879489765,2.002927524918315e-06,0.15991048393074128,0.9302903535369597
keyed,20270818,11,qualified,15,2,rotated-1,Pdiag pointwise (SE(3)),True,,0.009825371002079919,4.8585871991357786e-05,0.2785008949767232,
keyed,20270818,11,qualified,15,2,rotated-1,Pdiag finite (SE(3)),True,,27.638199071006966,2.7353435962782528e-05,0.2148354835793475,
keyed,20270818,10,qualified,15,1,rotated-2,Frame-weighted (SE(3)),True,,0.0038971960020717233,5.0909815086078455e-05,0.2069163164888085,
keyed,20270818,10,qualified,15,1,rotated-2,Full operator (SE(3)),True,,0.0009576280135661364,1.297819004174167e-06,0.10628802256167272,0.9166902897329925
keyed,20270818,10,qualified,15,1,rotated-2,Pdiag pointwise (SE(3)),True,,0.010027172989794053,4.8318675234761606e-05,0.22390580389686326,
keyed,20270818,10,qualified,15,1,rotated-2,Pdiag finite (SE(3)),True,,58.58036860599532,2.693639558872541e-05,0.2570434758710513,
keyed,20270818,11,qualified,15,2,local,Frame-weighted (SE(3)),True,,0.0040465909987688065,4.623089923364645e-05,0.2188534797834744,
keyed,20270818,11,qualified,15,2,local,Full operator (SE(3)),True,,0.0009387129975948483,1.6201363867860345e-06,0.08966590199151772,0.8807075117944975
keyed,20270818,11,qualified,15,2,local,Pdiag pointwise (SE(3)),True,,0.010458429998834617,4.094441617492491e-05,0.22561670021420524,
keyed,20270818,11,qualified,15,2,local,Pdiag finite (SE(3)),True,,54.90158203900501,2.876594861468198e-06,0.0918745687690686,
keyed,20270818,9,qualified,15,0,rotated-2,Frame-weighted (SE(3)),True,,0.007283509999979287,9.364416620134822e-05,0.1725218621989976,
keyed,20270818,9,qualified,15,0,rotated-2,Full operator (SE(3)),True,,0.0014237249997677281,9.653559873779276e-06,0.1874261865341383,0.9117411172189057
keyed,20270818,9,qualified,15,0,rotated-2,Pdiag pointwise (SE(3)),True,,0.018403992988169193,8.997070961830363e-05,0.1883512966395812,
keyed,20270818,9,qualified,15,0,rotated-2,Pdiag finite (SE(3)),True,,110.85151101999509,6.077734300347548e-05,0.22325376752828266,
keyed,20260818,16,qualified,30,1,local,Frame-weighted (SE(3)),True,,0.004315903002861887,9.157690833710805e-05,0.16792289147842782,
keyed,20260818,16,qualified,30,1,local,Full operator (SE(3)),True,,0.0012010499922325835,2.325552679690442e-05,0.09621236320582784,0.8822632889442684
keyed,20260818,16,qualified,30,1,local,Pdiag pointwise (SE(3)),True,,0.010774984999443404,8.506797151371585e-05,0.1814990521018478,
keyed,20260818,16,qualified,30,1,local,Pdiag finite (SE(3)),True,,1038.4848118310038,2.613956682546049e-05,0.09801546142853192,
keyed,20270818,13,random,30,1,local,Frame-weighted (SE(3)),True,,0.008441954996669665,7.965103746091921e-05,0.2991458132136854,
keyed,20270818,13,random,30,1,local,Full operator (SE(3)),True,,0.0017116019880631939,2.2517523930831396e-05,0.1409196422368613,0.8832733722562748
keyed,20270818,13,random,30,1,local,Pdiag pointwise (SE(3)),True,,0.021540253001148812,7.52764498695902e-05,0.285800781018593,
keyed,20270818,13,random,30,1,local,Pdiag finite (SE(3)),True,,92.6636805379967,1.9130702260208574e-05,0.09615953736874668,
keyed,20270818,10,qualified,15,1,rotated-1,Frame-weighted (SE(3)),True,,0.007037919000140391,5.758260577048794e-05,0.33005722521838704,
keyed,20270818,10,qualified,15,1,rotated-1,Full operator (SE(3)),True,,0.004876934006460942,1.5018437149520357e-06,0.13941880253857528,0.9285123783826194
keyed,20270818,10,qualified,15,1,rotated-1,Pdiag pointwise (SE(3)),True,,0.010282251008902676,5.488834276216669e-05,0.35809944481511063,
keyed,20270818,10,qualified,15,1,rotated-1,Pdiag finite (SE(3)),True,,215.71305381300044,3.294501668861515e-05,0.2126808720543254,
keyed,20270818,12,random,30,0,rotated-2,Frame-weighted (SE(3)),True,,0.007875906987464987,7.486201838344433e-05,0.1567771993543974,
keyed,20270818,12,random,30,0,rotated-2,Full operator (SE(3)),True,,0.0015633319999324158,1.0322283124676265e-05,0.12247122290606192,0.9159146630587277
keyed,20270818,12,random,30,0,rotated-2,Pdiag pointwise (SE(3)),True,,0.018330550999962725,7.152866381237982e-05,0.16964637016731457,
keyed,20270818,12,random,30,0,rotated-2,Pdiag finite (SE(3)),True,,157.34153607100598,4.1536409260483186e-05,0.18862407585257193,
keyed,20270818,12,random,30,0,local,Frame-weighted (SE(3)),True,,0.00437650601088535,7.171671479789697e-05,0.15875200363225261,
keyed,20270818,12,random,30,0,local,Full operator (SE(3)),True,,0.0011185579933226109,9.700810719114204e-06,0.09830496577926937,0.8847903165549094
keyed,20270818,12,random,30,0,local,Pdiag pointwise (SE(3)),True,,0.010336671999539249,6.789914715368406e-05,0.12135913221069496,
keyed,20270818,12,random,30,0,local,Pdiag finite (SE(3)),True,,175.62171524600126,1.2649228310768166e-05,0.09912682571729575,
keyed,20260818,16,qualified,30,1,rotated-2,Frame-weighted (SE(3)),True,,0.004382279003039002,9.385850903903398e-05,0.17420496934805524,
