task_key,family,seed,subset_id,protocol,sample_size,repeat,model,fit_success,fit_error,fit_seconds,e_alpha,m_relation_correct,alpha_active_du,alpha_active_dv,alpha_active_dw,alpha_active_roll,alpha_active_pitch,alpha_active_yaw
wine_bottle_on_rack,rack_slot_placement,20270818,3,qualified,8,0,Full operator (SE(3)),True,,0.0002172868698835373,0.010144075169300163,True,0.9098725978595015,0.9503201518623918,0.6981725783086512,0.0,0.0,1.0417689260434062
wine_bottle_on_rack,rack_slot_placement,20270818,3,qualified,8,0,Pdiag pointwise (SE(3)),True,,0.005919276969507337,0.0005682142755702049,True,1.017156108986543,1.0336065419305382,0.934702848876059,0.0,0.0,0.9994189618938203
wine_bottle_on_rack,rack_slot_placement,20270818,3,qualified,8,0,Pdiag finite (SE(3)),True,,0.6594900900963694,8.40978454802392e-05,True,1.004024288716382,1.0037069272222114,1.0004033473094658,0.0031115672135732936,2.2262589736805127e-05,1.010182690742254
wine_bottle_on_rack,rack_slot_placement,20270818,2,random,8,2,Frame-weighted (SE(3)),True,,0.0023673197720199823,0.1362478606656036,False,0.7697725453290161,0.7697725453290161,0.7697725453290161,0.7697725453290161,0.7697725453290161,0.7697725453290161
wine_bottle_on_rack,rack_slot_placement,20270818,2,random,8,2,Phase scalar GP (SE(3)),True,,0.11620405712164938,0.13625307467062164,False,0.7755947666342573,0.7755947666342573,0.7755947666342573,0.7755947666342573,0.7755947666342573,0.7755947666342573
wine_bottle_on_rack,rack_slot_placement,20270818,2,random,8,2,TP-GMM additive (SE(3)),True,,1.303717456990853,0.013724635116343562,True,0.9890301271736623,0.9748451741592074,0.9765157631089205,0.00994256227977397,0.012890077619601037,0.9968039800488198
wine_bottle_on_rack,rack_slot_placement,20270818,2,random,8,2,TP-GMM SE(3),True,,2.6211708430200815,0.018997707678359888,True,0.9920009330224855,0.9732349532605716,0.9721807920251568,0.012295794983938624,0.01746559693133909,0.9925262047725436
wine_bottle_on_rack,rack_slot_placement,20270818,2,random,8,2,Full operator (SE(3)),True,,0.00020923418924212456,0.0021231703161238478,True,0.9948588878048148,1.0187426586243629,0.8727079210108748,0.0,0.0,0.9290776066603748
wine_bottle_on_rack,rack_slot_placement,20270818,2,random,8,2,Pdiag pointwise (SE(3)),True,,0.005839532008394599,0.0003304546183637913,True,1.0046523550411508,1.0163113254610106,0.9514939159429848,0.0,0.0,1.0214427768631882
wine_bottle_on_rack,rack_slot_placement,20270818,2,random,8,2,Pdiag finite (SE(3)),True,,0.6543118620757014,0.00031927838303651287,True,1.0160456680798815,1.021408393555177,0.9626794978278822,0.0016055821241136843,0.015218307131458542,1.010280206309603
wine_bottle_on_rack,rack_slot_placement,20270818,4,qualified,8,1,Frame-weighted (SE(3)),True,,0.0024025440216064453,0.15641857550809415,False,0.8791131856402382,0.8791131856402382,0.8791131856402382,0.8791131856402382,0.8791131856402382,0.8791131856402382
wine_bottle_on_rack,rack_slot_placement,20270818,4,qualified,8,1,Phase scalar GP (SE(3)),True,,0.10574691416695714,0.15642238323656438,False,0.8857863859322377,0.8857863859322377,0.8857863859322377,0.8857863859322377,0.8857863859322377,0.8857863859322377
wine_bottle_on_rack,rack_slot_placement,20270818,4,qualified,8,1,TP-GMM additive (SE(3)),True,,1.0086161519866437,0.009884634028943524,True,0.9935025355651411,0.994901246354934,0.9848180093981196,0.01731516200109784,0.017845941043018954,0.9968254781861248
wine_bottle_on_rack,rack_slot_placement,20270818,4,qualified,8,1,TP-GMM SE(3),True,,1.7796835161279887,0.009606382792670592,True,0.9925028277774084,0.9939759378437695,0.9808261844640453,0.015596521470781166,0.01670506159748486,0.9957724791472113
