task_key,family,seed,subset_id,protocol,sample_size,repeat,model,fit_success,fit_error,fit_seconds,e_alpha_projected,m_relation_projected_correct,alpha_active_du,alpha_active_dv,alpha_active_yaw
plate_front_push,planar_one_axis_push,20270818,15,qualified,30,0,TP-GMM SE(2),True,,4.654851589119062,0.004511200386834199,True,0.9056606865848194,0.0025401898083065623,0.0016134314798313177
bowl_on_stove,support_placement,20260818,5,qualified,8,2,TP-GMM additive,True,,0.6983281490392983,0.0021069650235589223,True,0.9734449057759165,0.9440999877897982,0.0025163025076793298
bowl_on_stove,support_placement,20260818,5,qualified,8,2,TP-GMM SE(2),True,,1.125717548886314,0.0018182459930214992,True,0.968128831830492,0.9574980996355023,0.0022955556567774266
plate_front_push,planar_one_axis_push,20280818,13,random,30,1,TP-GMM additive,True,,2.4795368418563157,0.0011974900385537054,True,0.9794072473313931,0.003450871197620381,0.005294552762795208
plate_front_push,planar_one_axis_push,20280818,13,random,30,1,TP-GMM SE(2),True,,2.674828498857096,0.0012549365976218542,True,0.9530553449471624,0.004362210386105727,0.006921753083092198
plate_front_push,planar_one_axis_push,20280818,12,random,30,0,TP-GMM additive,True,,2.7090366950724274,0.003946518932789016,True,0.9162507886165822,0.0033231607040808226,0.0013816980138145337
plate_front_push,planar_one_axis_push,20280818,12,random,30,0,TP-GMM SE(2),True,,2.6386207689065486,0.0014649473817181062,True,0.978610607702754,0.007447434099542402,0.02690655915873644
bowl_on_stove,support_placement,20260818,0,random,8,0,TP-GMM additive,True,,2.0001087631098926,0.0021959956200372343,True,0.9877819523614745,0.9370075086004639,0.002164948051503925
bowl_on_stove,support_placement,20260818,0,random,8,0,TP-GMM SE(2),True,,2.2217276520095766,0.003101750304666387,True,0.9871645583500732,0.959030571041318,0.0023639754275615993
plate_front_push,planar_one_axis_push,20280818,14,random,30,2,TP-GMM additive,True,,2.320451063802466,0.0005860869432281495,True,0.9894654995456359,0.003696478564375301,0.007847883046389793
plate_front_push,planar_one_axis_push,20280818,14,random,30,2,TP-GMM SE(2),True,,2.986255362164229,0.0006420146511837146,True,0.989159599474182,0.004839288495881005,0.013473042961012933
