dataset,episode,frame,time_s,stage
insert_10degree,1,874,29.133333206176758,axial_advance_candidate
insert_10degree,1,892,29.733333587646484,terminal_settle_candidate
insert_10degree,1,990,33.0,axial_advance_candidate
insert_10degree,1,998,33.266666412353516,released
insert_10degree,2,0,0.0,approach
insert_10degree,2,305,10.166666984558105,grasp_lift
insert_10degree,2,343,11.433333396911621,transport
insert_10degree,2,398,13.266666412353516,prealignment
insert_10degree,2,449,14.966666221618652,axial_advance_candidate
insert_10degree,2,704,23.46666717529297,terminal_settle_candidate
insert_10degree,2,718,23.933332443237305,axial_advance_candidate
insert_10degree,2,779,25.96666717529297,terminal_settle_candidate
insert_10degree,2,801,26.700000762939453,axial_advance_candidate
insert_10degree,2,815,27.16666603088379,released
insert_10degree,3,0,0.0,approach
insert_10degree,3,344,11.466666221618652,grasp_lift
insert_10degree,3,405,13.5,transport
insert_10degree,3,505,16.83333396911621,prealignment
insert_10degree,3,537,17.899999618530273,axial_advance_candidate
insert_10degree,3,710,23.66666603088379,terminal_settle_candidate
insert_10degree,3,716,23.866666793823242,axial_advance_candidate
insert_10degree,3,742,24.733333587646484,terminal_settle_candidate
insert_10degree,3,758,25.266666412353516,axial_advance_candidate
insert_10degree,3,790,26.33333396911621,terminal_settle_candidate
insert_10degree,3,884,29.46666717529297,axial_advance_candidate
insert_10degree,3,893,29.766666412353516,released
insert_10degree,4,0,0.0,approach
insert_10degree,4,315,10.5,grasp_lift
insert_10degree,4,396,13.199999809265137,transport
insert_10degree,4,520,17.33333396911621,prealignment
insert_10degree,4,544,18.133333206176758,axial_advance_candidate
insert_10degree,4,688,22.933332443237305,terminal_settle_candidate
insert_10degree,4,706,23.53333282470703,axial_advance_candidate
insert_10degree,4,719,23.96666717529297,terminal_settle_candidate
insert_10degree,4,774,25.799999237060547,axial_advance_candidate
insert_10degree,4,800,26.66666603088379,terminal_settle_candidate
insert_10degree,4,842,28.066667556762695,axial_advance_candidate
insert_10degree,4,860,28.66666603088379,terminal_settle_candidate
insert_10degree,4,867,28.899999618530273,released
insert_10degree,5,0,0.0,approach
insert_10degree,5,343,11.433333396911621,grasp_lift
insert_10degree,5,406,13.533333778381348,transport
insert_10degree,5,475,15.833333015441895,prealignment
insert_10degree,5,555,18.5,axial_advance_candidate
insert_10degree,5,625,20.83333396911621,terminal_settle_candidate
insert_10degree,5,632,21.066667556762695,axial_advance_candidate
insert_10degree,5,646,21.53333282470703,terminal_settle_candidate
insert_10degree,5,654,21.799999237060547,axial_advance_candidate
insert_10degree,5,667,22.233333587646484,terminal_settle_candidate
insert_10degree,5,707,23.566667556762695,axial_advance_candidate
insert_10degree,5,737,24.566667556762695,terminal_settle_candidate
insert_10degree,5,740,24.66666603088379,axial_advance_candidate
insert_10degree,5,756,25.200000762939453,terminal_settle_candidate
insert_10degree,5,766,25.53333282470703,axial_advance_candidate
insert_10degree,5,779,25.96666717529297,terminal_settle_candidate
insert_10degree,5,823,27.433332443237305,axial_advance_candidate
insert_10degree,5,837,27.899999618530273,released
insert_10degree,6,0,0.0,approach
insert_10degree,6,309,10.300000190734863,grasp_lift
insert_10degree,6,368,12.266666412353516,transport
insert_10degree,6,451,15.033333778381348,prealignment
insert_10degree,6,801,26.700000762939453,released
insert_10degree,7,0,0.0,approach
insert_10degree,7,252,8.399999618530273,grasp_lift
insert_10degree,7,302,10.066666603088379,transport
insert_10degree,7,406,13.533333778381348,prealignment
insert_10degree,7,640,21.33333396911621,axial_advance_candidate
insert_10degree,7,830,27.66666603088379,terminal_settle_candidate
insert_10degree,7,832,27.733333587646484,axial_advance_candidate
insert_10degree,7,846,28.200000762939453,terminal_settle_candidate
insert_10degree,7,898,29.933332443237305,axial_advance_candidate
insert_10degree,7,925,30.83333396911621,released
insert_10degree,8,0,0.0,approach
insert_10degree,8,328,10.933333396911621,grasp_lift
insert_10degree,8,381,12.699999809265137,transport
insert_10degree,8,486,16.200000762939453,prealignment
insert_10degree,8,564,18.799999237060547,axial_advance_candidate
insert_10degree,8,751,25.03333282470703,terminal_settle_candidate
insert_10degree,8,757,25.233333587646484,axial_advance_candidate
insert_10degree,8,807,26.899999618530273,terminal_settle_candidate
insert_10degree,8,857,28.566667556762695,axial_advance_candidate
insert_10degree,8,867,28.899999618530273,released
insert_10degree,9,0,0.0,approach
insert_10degree,9,307,10.233333587646484,grasp_lift
insert_10degree,9,332,11.066666603088379,transport
insert_10degree,9,451,15.033333778381348,prealignment
insert_10degree,9,788,26.266666412353516,released
insert_10degree,10,0,0.0,approach
insert_10degree,10,236,7.866666793823242,grasp_lift
insert_10degree,10,346,11.533333778381348,transport
insert_10degree,10,473,15.766666412353516,prealignment
insert_10degree,10,571,19.03333282470703,axial_advance_candidate
insert_10degree,10,783,26.100000381469727,terminal_settle_candidate
insert_10degree,10,797,26.566667556762695,axial_advance_candidate
insert_10degree,10,813,27.100000381469727,terminal_settle_candidate
insert_10degree,10,868,28.933332443237305,axial_advance_candidate
insert_10degree,10,880,29.33333396911621,terminal_settle_candidate
insert_10degree,10,899,29.96666717529297,axial_advance_candidate
insert_10degree,10,906,30.200000762939453,released
insert_10degree,11,0,0.0,approach
insert_10degree,11,366,12.199999809265137,grasp_lift
insert_10degree,11,449,14.966666221618652,transport
insert_10degree,11,617,20.566667556762695,prealignment
insert_10degree,11,673,22.433332443237305,axial_advance_candidate
insert_10degree,11,766,25.53333282470703,terminal_settle_candidate
insert_10degree,11,814,27.133333206176758,axial_advance_candidate
insert_10degree,11,828,27.600000381469727,terminal_settle_candidate
insert_10degree,11,844,28.133333206176758,axial_advance_candidate
insert_10degree,11,857,28.566667556762695,terminal_settle_candidate
insert_10degree,11,874,29.133333206176758,axial_advance_candidate
insert_10degree,11,891,29.700000762939453,terminal_settle_candidate
insert_10degree,11,933,31.100000381469727,axial_advance_candidate
insert_10degree,11,942,31.399999618530273,released
insert_10degree,12,0,0.0,approach
insert_10degree,12,414,13.800000190734863,grasp_lift
insert_10degree,12,468,15.600000381469727,transport
insert_10degree,12,555,18.5,prealignment
insert_10degree,12,588,19.600000381469727,axial_advance_candidate
insert_10degree,12,749,24.96666717529297,terminal_settle_candidate
insert_10degree,12,751,25.03333282470703,axial_advance_candidate
insert_10degree,12,763,25.433332443237305,terminal_settle_candidate
insert_10degree,12,783,26.100000381469727,axial_advance_candidate
insert_10degree,12,867,28.899999618530273,terminal_settle_candidate
insert_10degree,12,911,30.366666793823242,axial_advance_candidate
insert_10degree,12,948,31.600000381469727,terminal_settle_candidate
insert_10degree,12,992,33.06666564941406,axial_advance_candidate
insert_10degree,12,1002,33.400001525878906,released
insert_10degree,13,0,0.0,approach
insert_10degree,13,279,9.300000190734863,grasp_lift
insert_10degree,13,329,10.966666221618652,transport
insert_10degree,13,433,14.433333396911621,prealignment
insert_10degree,13,483,16.100000381469727,axial_advance_candidate
insert_10degree,13,692,23.066667556762695,terminal_settle_candidate
insert_10degree,13,732,24.399999618530273,axial_advance_candidate
insert_10degree,13,755,25.16666603088379,released
insert_10degree,14,0,0.0,approach
insert_10degree,14,295,9.833333015441895,grasp_lift
insert_10degree,14,347,11.566666603088379,transport
insert_10degree,14,435,14.5,prealignment
insert_10degree,14,453,15.100000381469727,axial_advance_candidate
insert_10degree,14,707,23.566667556762695,terminal_settle_candidate
insert_10degree,14,741,24.700000762939453,axial_advance_candidate
insert_10degree,14,751,25.03333282470703,released
insert_10degree,15,0,0.0,approach
insert_10degree,15,345,11.5,grasp_lift
insert_10degree,15,394,13.133333206176758,transport
insert_10degree,15,502,16.733333587646484,prealignment
insert_10degree,15,578,19.266666412353516,axial_advance_candidate
insert_10degree,15,748,24.933332443237305,terminal_settle_candidate
insert_10degree,15,791,26.366666793823242,axial_advance_candidate
insert_10degree,15,803,26.766666412353516,released
insert_10degree,16,0,0.0,approach
insert_10degree,16,375,12.5,grasp_lift
insert_10degree,16,429,14.300000190734863,transport
insert_10degree,16,504,16.799999237060547,prealignment
insert_10degree,16,637,21.233333587646484,axial_advance_candidate
insert_10degree,16,774,25.799999237060547,terminal_settle_candidate
insert_10degree,16,848,28.266666412353516,released
insert_10degree,17,0,0.0,approach
insert_10degree,17,255,8.5,grasp_lift
insert_10degree,17,311,10.366666793823242,transport
insert_10degree,17,425,14.166666984558105,prealignment
insert_10degree,17,467,15.566666603088379,axial_advance_candidate
insert_10degree,17,606,20.200000762939453,terminal_settle_candidate
insert_10degree,17,612,20.399999618530273,axial_advance_candidate
insert_10degree,17,625,20.83333396911621,terminal_settle_candidate
insert_10degree,17,650,21.66666603088379,axial_advance_candidate
insert_10degree,17,677,22.566667556762695,terminal_settle_candidate
insert_10degree,17,727,24.233333587646484,axial_advance_candidate
insert_10degree,17,739,24.633333206176758,released
insert_10degree,18,0,0.0,approach
insert_10degree,18,337,11.233333587646484,grasp_lift
insert_10degree,18,411,13.699999809265137,transport
insert_10degree,18,512,17.066667556762695,prealignment
insert_10degree,18,568,18.933332443237305,axial_advance_candidate
insert_10degree,18,674,22.46666717529297,terminal_settle_candidate
insert_10degree,18,677,22.566667556762695,axial_advance_candidate
insert_10degree,18,734,24.46666717529297,terminal_settle_candidate
insert_10degree,18,753,25.100000381469727,axial_advance_candidate
insert_10degree,18,763,25.433332443237305,released
insert_10degree,19,0,0.0,approach
insert_10degree,19,276,9.199999809265137,grasp_lift
insert_10degree,19,327,10.899999618530273,transport
insert_10degree,19,425,14.166666984558105,prealignment
insert_10degree,19,468,15.600000381469727,axial_advance_candidate
insert_10degree,19,572,19.066667556762695,terminal_settle_candidate
insert_10degree,19,739,24.633333206176758,axial_advance_candidate
insert_10degree,19,794,26.46666717529297,terminal_settle_candidate
insert_10degree,19,861,28.700000762939453,axial_advance_candidate
insert_10degree,19,872,29.066667556762695,released
insert_10degree,20,0,0.0,approach
insert_10degree,20,322,10.733333587646484,grasp_lift
insert_10degree,20,376,12.533333778381348,transport
insert_10degree,20,453,15.100000381469727,prealignment
insert_10degree,20,768,25.600000381469727,axial_advance_candidate
insert_10degree,20,782,26.066667556762695,terminal_settle_candidate
insert_10degree,20,805,26.83333396911621,axial_advance_candidate
insert_10degree,20,816,27.200000762939453,released
insert_10degree,21,0,0.0,approach
insert_10degree,21,368,12.266666412353516,grasp_lift
insert_10degree,21,432,14.399999618530273,transport
insert_10degree,21,546,18.200000762939453,prealignment
insert_10degree,21,599,19.96666717529297,axial_advance_candidate
insert_10degree,21,778,25.933332443237305,terminal_settle_candidate
insert_10degree,21,826,27.53333282470703,axial_advance_candidate
insert_10degree,21,837,27.899999618530273,released
insert_10degree,22,0,0.0,approach
insert_10degree,22,302,10.066666603088379,grasp_lift
insert_10degree,22,387,12.899999618530273,transport
insert_10degree,22,486,16.200000762939453,prealignment
insert_10degree,22,664,22.133333206176758,axial_advance_candidate
insert_10degree,22,732,24.399999618530273,terminal_settle_candidate
insert_10degree,22,747,24.899999618530273,axial_advance_candidate
insert_10degree,22,779,25.96666717529297,terminal_settle_candidate
insert_10degree,22,822,27.399999618530273,axial_advance_candidate
insert_10degree,22,838,27.933332443237305,terminal_settle_candidate
insert_10degree,22,840,28.0,released
insert_10degree,23,0,0.0,approach
insert_10degree,23,359,11.966666221618652,grasp_lift
insert_10degree,23,419,13.966666221618652,transport
insert_10degree,23,489,16.299999237060547,prealignment
insert_10degree,23,618,20.600000381469727,axial_advance_candidate
insert_10degree,23,700,23.33333396911621,terminal_settle_candidate
insert_10degree,23,723,24.100000381469727,axial_advance_candidate
insert_10degree,23,760,25.33333396911621,terminal_settle_candidate
insert_10degree,23,809,26.96666717529297,axial_advance_candidate
insert_10degree,23,820,27.33333396911621,released
insert_10degree,24,0,0.0,approach
insert_10degree,24,273,9.100000381469727,grasp_lift
insert_10degree,24,338,11.266666412353516,transport
insert_10degree,24,470,15.666666984558105,prealignment
insert_10degree,24,527,17.566667556762695,axial_advance_candidate
insert_10degree,24,667,22.233333587646484,terminal_settle_candidate
insert_10degree,24,675,22.5,axial_advance_candidate
insert_10degree,24,689,22.96666717529297,terminal_settle_candidate
insert_10degree,24,741,24.700000762939453,axial_advance_candidate
insert_10degree,24,751,25.03333282470703,released
insert_10degree,25,0,0.0,approach
insert_10degree,25,290,9.666666984558105,grasp_lift
insert_10degree,25,342,11.399999618530273,transport
insert_10degree,25,406,13.533333778381348,prealignment
insert_10degree,25,415,13.833333015441895,axial_advance_candidate
insert_10degree,25,543,18.100000381469727,terminal_settle_candidate
insert_10degree,25,564,18.799999237060547,axial_advance_candidate
insert_10degree,25,605,20.16666603088379,terminal_settle_candidate
insert_10degree,25,659,21.96666717529297,axial_advance_candidate
insert_10degree,25,671,22.366666793823242,released
insert_10degree,26,0,0.0,approach
insert_10degree,26,301,10.033333778381348,grasp_lift
insert_10degree,26,373,12.433333396911621,transport
insert_10degree,26,482,16.066667556762695,prealignment
insert_10degree,26,644,21.46666717529297,axial_advance_candidate
insert_10degree,26,667,22.233333587646484,terminal_settle_candidate
insert_10degree,26,698,23.266666412353516,axial_advance_candidate
insert_10degree,26,711,23.700000762939453,released
insert_10degree,27,0,0.0,approach
insert_10degree,27,269,8.966666221618652,grasp_lift
insert_10degree,27,353,11.766666412353516,transport
insert_10degree,27,448,14.933333396911621,prealignment
insert_10degree,27,540,18.0,axial_advance_candidate
insert_10degree,27,610,20.33333396911621,terminal_settle_candidate
insert_10degree,27,652,21.733333587646484,axial_advance_candidate
insert_10degree,27,665,22.16666603088379,released
insert_10degree,28,0,0.0,approach
insert_10degree,28,255,8.5,grasp_lift
insert_10degree,28,325,10.833333015441895,transport
insert_10degree,28,403,13.433333396911621,prealignment
insert_10degree,28,447,14.899999618530273,axial_advance_candidate
insert_10degree,28,576,19.200000762939453,terminal_settle_candidate
insert_10degree,28,611,20.366666793823242,axial_advance_candidate
insert_10degree,28,627,20.899999618530273,terminal_settle_candidate
insert_10degree,28,649,21.633333206176758,axial_advance_candidate
insert_10degree,28,692,23.066667556762695,terminal_settle_candidate
insert_10degree,28,744,24.799999237060547,axial_advance_candidate
insert_10degree,28,755,25.16666603088379,released
insert_10degree,29,0,0.0,approach
insert_10degree,29,299,9.966666221618652,grasp_lift
insert_10degree,29,357,11.899999618530273,transport
insert_10degree,29,491,16.366666793823242,prealignment
insert_10degree,29,546,18.200000762939453,axial_advance_candidate
insert_10degree,29,599,19.96666717529297,terminal_settle_candidate
insert_10degree,29,618,20.600000381469727,axial_advance_candidate
insert_10degree,29,631,21.03333282470703,terminal_settle_candidate
insert_10degree,29,638,21.266666412353516,axial_advance_candidate
insert_10degree,29,654,21.799999237060547,terminal_settle_candidate
insert_10degree,29,712,23.733333587646484,axial_advance_candidate
insert_10degree,29,722,24.066667556762695,terminal_settle_candidate
insert_10degree,29,736,24.53333282470703,axial_advance_candidate
insert_10degree,29,763,25.433332443237305,terminal_settle_candidate
insert_10degree,29,844,28.133333206176758,axial_advance_candidate
insert_10degree,29,857,28.566667556762695,released
insert_10degree,30,0,0.0,approach
insert_10degree,30,236,7.866666793823242,grasp_lift
insert_10degree,30,292,9.733333587646484,transport
insert_10degree,30,382,12.733333587646484,prealignment
insert_10degree,30,508,16.933332443237305,axial_advance_candidate
insert_10degree,30,618,20.600000381469727,terminal_settle_candidate
insert_10degree,30,630,21.0,axial_advance_candidate
insert_10degree,30,723,24.100000381469727,terminal_settle_candidate
insert_10degree,30,731,24.366666793823242,axial_advance_candidate
insert_10degree,30,745,24.83333396911621,terminal_settle_candidate
insert_10degree,30,747,24.899999618530273,axial_advance_candidate
insert_10degree,30,778,25.933332443237305,terminal_settle_candidate
insert_10degree,30,814,27.133333206176758,axial_advance_candidate
insert_10degree,30,830,27.66666603088379,terminal_settle_candidate
insert_10degree,30,835,27.83333396911621,axial_advance_candidate
insert_10degree,30,857,28.566667556762695,released
insert_10degree,31,0,0.0,approach
insert_10degree,31,266,8.866666793823242,grasp_lift
insert_10degree,31,360,12.0,transport
insert_10degree,31,449,14.966666221618652,prealignment
insert_10degree,31,868,28.933332443237305,released
insert_10degree,32,0,0.0,approach
insert_10degree,32,309,10.300000190734863,grasp_lift
insert_10degree,32,373,12.433333396911621,transport
insert_10degree,32,463,15.433333396911621,prealignment
insert_10degree,32,496,16.53333282470703,axial_advance_candidate
insert_10degree,32,606,20.200000762939453,terminal_settle_candidate
insert_10degree,32,644,21.46666717529297,axial_advance_candidate
insert_10degree,32,677,22.566667556762695,terminal_settle_candidate
insert_10degree,32,764,25.46666717529297,released
insert_10degree,33,0,0.0,approach
insert_10degree,33,236,7.866666793823242,grasp_lift
insert_10degree,33,285,9.5,transport
insert_10degree,33,365,12.166666984558105,prealignment
insert_10degree,33,383,12.766666412353516,axial_advance_candidate
insert_10degree,33,542,18.066667556762695,terminal_settle_candidate
insert_10degree,33,598,19.933332443237305,axial_advance_candidate
insert_10degree,33,610,20.33333396911621,released
insert_10degree,34,0,0.0,approach
insert_10degree,34,282,9.399999618530273,grasp_lift
insert_10degree,34,407,13.566666603088379,transport
insert_10degree,34,485,16.16666603088379,prealignment
insert_10degree,34,725,24.16666603088379,axial_advance_candidate
insert_10degree,34,760,25.33333396911621,terminal_settle_candidate
insert_10degree,34,825,27.5,released
insert_10degree,35,0,0.0,approach
insert_10degree,35,230,7.666666507720947,grasp_lift
insert_10degree,35,276,9.199999809265137,transport
insert_10degree,35,363,12.100000381469727,prealignment
insert_10degree,35,709,23.633333206176758,released
insert_10degree,36,0,0.0,approach
insert_10degree,36,280,9.333333015441895,grasp_lift
insert_10degree,36,340,11.333333015441895,transport
insert_10degree,36,423,14.100000381469727,prealignment
insert_10degree,36,732,24.399999618530273,released
insert_10degree,37,0,0.0,approach
insert_10degree,37,287,9.566666603088379,grasp_lift
insert_10degree,37,335,11.166666984558105,transport
insert_10degree,37,408,13.600000381469727,prealignment
insert_10degree,37,521,17.366666793823242,axial_advance_candidate
insert_10degree,37,659,21.96666717529297,terminal_settle_candidate
insert_10degree,37,662,22.066667556762695,axial_advance_candidate
insert_10degree,37,718,23.933332443237305,terminal_settle_candidate
insert_10degree,37,739,24.633333206176758,axial_advance_candidate
insert_10degree,37,748,24.933332443237305,released
insert_10degree,38,0,0.0,approach
insert_10degree,38,356,11.866666793823242,grasp_lift
insert_10degree,38,406,13.533333778381348,transport
insert_10degree,38,527,17.566667556762695,prealignment
insert_10degree,38,588,19.600000381469727,axial_advance_candidate
insert_10degree,38,931,31.03333282470703,terminal_settle_candidate
insert_10degree,38,1010,33.66666793823242,axial_advance_candidate
insert_10degree,38,1022,34.06666564941406,released
insert_10degree,39,0,0.0,approach
insert_10degree,39,258,8.600000381469727,grasp_lift
insert_10degree,39,312,10.399999618530273,transport
insert_10degree,39,380,12.666666984558105,prealignment
insert_10degree,39,456,15.199999809265137,axial_advance_candidate
insert_10degree,39,505,16.83333396911621,terminal_settle_candidate
insert_10degree,39,534,17.799999237060547,axial_advance_candidate
insert_10degree,39,575,19.16666603088379,terminal_settle_candidate
insert_10degree,39,584,19.46666717529297,axial_advance_candidate
insert_10degree,39,595,19.83333396911621,terminal_settle_candidate
insert_10degree,39,702,23.399999618530273,axial_advance_candidate
insert_10degree,39,711,23.700000762939453,released
insert_10degree,40,0,0.0,approach
insert_10degree,40,402,13.399999618530273,grasp_lift
insert_10degree,40,464,15.466666221618652,transport
insert_10degree,40,543,18.100000381469727,prealignment
insert_10degree,40,628,20.933332443237305,axial_advance_candidate
insert_10degree,40,939,31.299999237060547,terminal_settle_candidate
insert_10degree,40,1057,35.233333587646484,axial_advance_candidate
insert_10degree,40,1070,35.66666793823242,released
insert_10degree,41,0,0.0,approach
insert_10degree,41,303,10.100000381469727,grasp_lift
insert_10degree,41,357,11.899999618530273,transport
insert_10degree,41,438,14.600000381469727,prealignment
insert_10degree,41,457,15.233333587646484,axial_advance_candidate
insert_10degree,41,592,19.733333587646484,terminal_settle_candidate
insert_10degree,41,596,19.866666793823242,axial_advance_candidate
insert_10degree,41,644,21.46666717529297,terminal_settle_candidate
insert_10degree,41,741,24.700000762939453,axial_advance_candidate
insert_10degree,41,780,26.0,released
insert_10degree,42,0,0.0,approach
insert_10degree,42,268,8.933333396911621,grasp_lift
insert_10degree,42,332,11.066666603088379,transport
insert_10degree,42,398,13.266666412353516,prealignment
insert_10degree,42,458,15.266666412353516,axial_advance_candidate
insert_10degree,42,564,18.799999237060547,terminal_settle_candidate
insert_10degree,42,610,20.33333396911621,axial_advance_candidate
insert_10degree,42,628,20.933332443237305,terminal_settle_candidate
insert_10degree,42,637,21.233333587646484,axial_advance_candidate
insert_10degree,42,661,22.03333282470703,terminal_settle_candidate
insert_10degree,42,736,24.53333282470703,axial_advance_candidate
insert_10degree,42,750,25.0,released
insert_10degree,43,0,0.0,approach
insert_10degree,43,320,10.666666984558105,grasp_lift
insert_10degree,43,391,13.033333778381348,transport
insert_10degree,43,445,14.833333015441895,prealignment
insert_10degree,43,480,16.0,axial_advance_candidate
insert_10degree,43,558,18.600000381469727,terminal_settle_candidate
insert_10degree,43,617,20.566667556762695,axial_advance_candidate
insert_10degree,43,631,21.03333282470703,terminal_settle_candidate
insert_10degree,43,752,25.066667556762695,axial_advance_candidate
insert_10degree,43,768,25.600000381469727,terminal_settle_candidate
insert_10degree,43,780,26.0,axial_advance_candidate
insert_10degree,43,805,26.83333396911621,terminal_settle_candidate
insert_10degree,43,847,28.233333587646484,axial_advance_candidate
insert_10degree,43,856,28.53333282470703,released
insert_10degree,44,0,0.0,approach
insert_10degree,44,394,13.133333206176758,grasp_lift
insert_10degree,44,454,15.133333206176758,transport
insert_10degree,44,549,18.299999237060547,prealignment
insert_10degree,44,610,20.33333396911621,axial_advance_candidate
insert_10degree,44,845,28.16666603088379,terminal_settle_candidate
insert_10degree,44,855,28.5,axial_advance_candidate
insert_10degree,44,895,29.83333396911621,terminal_settle_candidate
insert_10degree,44,1040,34.66666793823242,axial_advance_candidate
insert_10degree,44,1054,35.13333511352539,released
insert_10degree,45,0,0.0,approach
insert_10degree,45,277,9.233333587646484,grasp_lift
insert_10degree,45,379,12.633333206176758,transport
insert_10degree,45,490,16.33333396911621,prealignment
insert_10degree,45,571,19.03333282470703,axial_advance_candidate
insert_10degree,45,921,30.700000762939453,terminal_settle_candidate
insert_10degree,45,936,31.200000762939453,axial_advance_candidate
insert_10degree,45,957,31.899999618530273,terminal_settle_candidate
insert_10degree,45,1010,33.66666793823242,axial_advance_candidate
insert_10degree,45,1021,34.03333282470703,released
insert_10degree,46,0,0.0,approach
insert_10degree,46,370,12.333333015441895,grasp_lift
insert_10degree,46,435,14.5,transport
insert_10degree,46,529,17.633333206176758,prealignment
insert_10degree,46,595,19.83333396911621,axial_advance_candidate
insert_10degree,46,1198,39.93333435058594,released
insert_10degree,47,0,0.0,approach
insert_10degree,47,317,10.566666603088379,grasp_lift
insert_10degree,47,382,12.733333587646484,transport
insert_10degree,47,524,17.46666717529297,prealignment
insert_10degree,47,546,18.200000762939453,axial_advance_candidate
insert_10degree,47,782,26.066667556762695,terminal_settle_candidate
insert_10degree,47,785,26.16666603088379,axial_advance_candidate
insert_10degree,47,802,26.733333587646484,terminal_settle_candidate
insert_10degree,47,851,28.366666793823242,axial_advance_candidate
insert_10degree,47,865,28.83333396911621,terminal_settle_candidate
insert_10degree,47,884,29.46666717529297,axial_advance_candidate
insert_10degree,47,898,29.933332443237305,released
insert_10degree,48,0,0.0,approach
insert_10degree,48,301,10.033333778381348,grasp_lift
insert_10degree,48,379,12.633333206176758,transport
insert_10degree,48,458,15.266666412353516,prealignment
insert_10degree,48,498,16.600000381469727,axial_advance_candidate
insert_10degree,48,767,25.566667556762695,terminal_settle_candidate
insert_10degree,48,814,27.133333206176758,axial_advance_candidate
insert_10degree,48,832,27.733333587646484,terminal_settle_candidate
insert_10degree,48,916,30.53333282470703,axial_advance_candidate
insert_10degree,48,925,30.83333396911621,released
insert_10degree,49,0,0.0,approach
insert_10degree,49,285,9.5,grasp_lift
insert_10degree,49,361,12.033333778381348,transport
insert_10degree,49,423,14.100000381469727,prealignment
insert_10degree,49,454,15.133333206176758,axial_advance_candidate
insert_10degree,49,741,24.700000762939453,terminal_settle_candidate
insert_10degree,49,895,29.83333396911621,axial_advance_candidate
insert_10degree,49,1299,43.29999923706055,terminal_settle_candidate
insert_10degree,49,1331,44.36666488647461,axial_advance_candidate
insert_10degree,49,1358,45.266666412353516,terminal_settle_candidate
insert_10degree,49,1388,46.266666412353516,axial_advance_candidate
insert_10degree,49,1406,46.86666488647461,terminal_settle_candidate
insert_10degree,49,1604,53.46666717529297,axial_advance_candidate
insert_10degree,49,1619,53.96666717529297,released
insert_10degree,50,0,0.0,approach
insert_10degree,50,296,9.866666793823242,grasp_lift
insert_10degree,50,380,12.666666984558105,transport
insert_10degree,50,461,15.366666793823242,prealignment
insert_10degree,50,505,16.83333396911621,axial_advance_candidate
insert_10degree,50,822,27.399999618530273,terminal_settle_candidate
insert_10degree,50,834,27.799999237060547,axial_advance_candidate
insert_10degree,50,854,28.46666717529297,terminal_settle_candidate
insert_10degree,50,980,32.66666793823242,axial_advance_candidate
insert_10degree,50,994,33.13333511352539,terminal_settle_candidate
insert_10degree,50,995,33.16666793823242,released
insert_10degree,51,0,0.0,approach
insert_10degree,51,353,11.766666412353516,grasp_lift
insert_10degree,51,421,14.033333778381348,transport
insert_10degree,51,550,18.33333396911621,prealignment
insert_10degree,51,583,19.433332443237305,axial_advance_candidate
insert_10degree,51,811,27.03333282470703,terminal_settle_candidate
insert_10degree,51,813,27.100000381469727,axial_advance_candidate
insert_10degree,51,839,27.96666717529297,terminal_settle_candidate
insert_10degree,51,885,29.5,axial_advance_candidate
insert_10degree,51,902,30.066667556762695,terminal_settle_candidate
insert_10degree,51,926,30.866666793823242,released
insert_10degree,52,0,0.0,approach
insert_10degree,52,334,11.133333206176758,grasp_lift
insert_10degree,52,405,13.5,transport
insert_10degree,52,490,16.33333396911621,prealignment
insert_10degree,52,554,18.46666717529297,axial_advance_candidate
insert_10degree,52,894,29.799999237060547,terminal_settle_candidate
insert_10degree,52,977,32.56666564941406,axial_advance_candidate
insert_10degree,52,994,33.13333511352539,terminal_settle_candidate
insert_10degree,52,1196,39.86666488647461,released
insert_10degree,53,0,0.0,approach
insert_10degree,53,368,12.266666412353516,grasp_lift
insert_10degree,53,448,14.933333396911621,transport
insert_10degree,53,572,19.066667556762695,prealignment
insert_10degree,53,610,20.33333396911621,axial_advance_candidate
insert_10degree,53,717,23.899999618530273,terminal_settle_candidate
insert_10degree,53,738,24.600000381469727,axial_advance_candidate
insert_10degree,53,752,25.066667556762695,terminal_settle_candidate
insert_10degree,53,776,25.866666793823242,axial_advance_candidate
insert_10degree,53,812,27.066667556762695,terminal_settle_candidate
insert_10degree,53,873,29.100000381469727,axial_advance_candidate
insert_10degree,53,887,29.566667556762695,terminal_settle_candidate
insert_10degree,53,908,30.266666412353516,axial_advance_candidate
insert_10degree,53,918,30.600000381469727,released
insert_10degree,54,0,0.0,approach
insert_10degree,54,275,9.166666984558105,grasp_lift
insert_10degree,54,334,11.133333206176758,transport
insert_10degree,54,448,14.933333396911621,prealignment
insert_10degree,54,496,16.53333282470703,axial_advance_candidate
insert_10degree,54,646,21.53333282470703,terminal_settle_candidate
insert_10degree,54,674,22.46666717529297,axial_advance_candidate
insert_10degree,54,692,23.066667556762695,terminal_settle_candidate
insert_10degree,54,712,23.733333587646484,axial_advance_candidate
insert_10degree,54,726,24.200000762939453,terminal_settle_candidate
insert_10degree,54,781,26.03333282470703,axial_advance_candidate
insert_10degree,54,797,26.566667556762695,terminal_settle_candidate
insert_10degree,54,801,26.700000762939453,released
insert_10degree,55,0,0.0,approach
insert_10degree,55,252,8.399999618530273,grasp_lift
insert_10degree,55,311,10.366666793823242,transport
insert_10degree,55,384,12.800000190734863,prealignment
