task,seed,subset_id,protocol,sample_size,repeat,model,fit_success,fit_error,fit_seconds,alpha_pre,alpha_post,e_alpha,switch_detected,switch_status,switch_location
circular_honest,20280818,16,qualified,20,1,Generic RBF,True,,0.5927013410255313,0.004665199431955011,0.005455803897626244,0.00021089776735873876,False,left_censored,
circular_honest,20280818,16,qualified,20,1,Full operator,True,,0.005292871035635471,0.004899654225377729,0.005958569235827425,0.00043232535194166587,False,left_censored,
circular_honest,20280818,16,qualified,20,1,Pdiag pointwise,True,,0.0077470289543271065,0.005421736797132834,0.005695836863235293,0.0003931017735759807,False,left_censored,
circular_honest,20280818,16,qualified,20,1,Pdiag finite,True,,3.520724848844111,0.03161491043477412,0.036368494080716844,0.0016870945269797583,False,left_censored,
circular_honest,20280818,17,qualified,20,2,Frame-weighted,True,,0.006209306884557009,0.40307953235972815,0.5405753875313423,0.2522691556771882,False,right_censored,
circular_honest,20280818,17,qualified,20,2,Phase scalar GP,True,,0.20629648864269257,0.40309637671424176,0.5405591847537321,0.25225178091519657,False,right_censored,
circular_honest,20280818,17,qualified,20,2,TP-GMM additive,True,,38.57209600228816,0.0004436596415831063,0.0313062137065168,0.0013559600191701778,False,left_censored,
circular_honest,20280818,17,qualified,20,2,TP-GMM SE(2),True,,37.78591320011765,0.007025449299266293,0.04022222992596951,0.0018311792786066853,False,left_censored,
circular_honest,20280818,17,qualified,20,2,Generic RBF,True,,0.40929461596533656,0.005168668751165124,0.0028042858359191053,0.00010922204378395635,False,left_censored,
circular_honest,20280818,17,qualified,20,2,Full operator,True,,0.0020922296680510044,0.005519319996543918,0.0030317887778580064,0.00021981213936483337,False,left_censored,
circular_honest,20280818,17,qualified,20,2,Pdiag pointwise,True,,0.007714018691331148,0.0049591670339872475,0.003154651956897781,0.00023832774659324403,False,left_censored,
circular_honest,20280818,17,qualified,20,2,Pdiag finite,True,,5.405440466012806,0.03384999640625126,0.03386194966411377,0.0016219869708642303,False,left_censored,
circular_placebo,20260818,0,random,5,0,Frame-weighted,True,,0.0068215262144804,0.5127088508921334,0.5730054009729082,0.3083796920064143,False,right_censored,
circular_placebo,20260818,0,random,5,0,Phase scalar GP,True,,0.27331658685579896,0.5126998170107008,0.5730204726082067,0.30835030899658034,False,right_censored,
circular_placebo,20260818,0,random,5,0,TP-GMM additive,True,,15.376259740907699,0.04564144169563429,0.06952543368996426,0.0038223908725252436,False,left_censored,
circular_placebo,20260818,0,random,5,0,TP-GMM SE(2),True,,11.96627785731107,0.002096633856668315,0.0012844837218436616,3.98929924927208e-05,False,left_censored,
circular_placebo,20260818,0,random,5,0,Generic RBF,True,,0.37517444510012865,0.001304502451651228,-0.0025772739011032646,0.00010257748905591923,False,left_censored,
circular_placebo,20260818,0,random,5,0,Full operator,True,,0.0021576760336756706,0.0013074733360830659,-0.002578907929072307,0.00011536394097117115,False,left_censored,
circular_placebo,20260818,0,random,5,0,Pdiag pointwise,True,,0.007788201794028282,-0.003373539825777453,0.00013129975333964913,2.1352821194604418e-05,False,left_censored,
circular_placebo,20260818,0,random,5,0,Pdiag finite,True,,1.2111412966623902,0.0229145620061747,0.027471370603195173,0.0007284000057576846,False,left_censored,
circular_placebo,20260818,1,random,5,1,Frame-weighted,True,,0.00601230189204216,0.5963301455430164,0.6807748592969852,0.42934979060062856,False,right_censored,
circular_placebo,20260818,1,random,5,1,Phase scalar GP,True,,0.2708563581109047,0.5962974849273396,0.6808148291090087,0.4293127105167753,False,right_censored,
circular_placebo,20260818,1,random,5,1,TP-GMM additive,True,,12.425969114061445,0.007206924652152707,0.0021395112596935984,5.3755886470910616e-05,False,left_censored,
circular_placebo,20260818,1,random,5,1,TP-GMM SE(2),True,,11.884692372754216,0.007380451900216625,0.002161063224790503,0.00010761666627514864,False,left_censored,
circular_placebo,20260818,1,random,5,1,Generic RBF,True,,0.25204589730128646,0.009090911950291172,-0.0009877513891070949,0.0002865633362928556,False,left_censored,
circular_placebo,20260818,1,random,5,1,Full operator,True,,0.0021052579395473003,0.009091768360651075,-0.0009881168613666135,0.0002990304752200242,False,left_censored,
circular_placebo,20260818,1,random,5,1,Pdiag pointwise,True,,0.007861987687647343,0.0033791250415112868,3.444003699261283e-05,0.00011420955108137024,False,left_censored,
circular_placebo,20260818,1,random,5,1,Pdiag finite,True,,1.5086636366322637,0.020183321704273383,0.02419951666592639,0.0006288682336164598,False,left_censored,
circular_placebo,20260818,2,random,5,2,Frame-weighted,True,,0.006308477371931076,0.5084423760703207,0.5535397399225279,0.29420920351130525,False,right_censored,
circular_placebo,20260818,2,random,5,2,Phase scalar GP,True,,0.19069032417610288,0.5084249957798717,0.5535606297730385,0.2941957365523512,False,right_censored,
circular_placebo,20260818,2,random,5,2,TP-GMM additive,True,,15.381509309168905,0.014129264719804626,0.020946394187036053,0.0003498503208225077,False,left_censored,
circular_placebo,20260818,2,random,5,2,TP-GMM SE(2),True,,12.347641956061125,0.012496305382831396,0.01524905331531949,0.00021460822731294782,False,left_censored,
circular_placebo,20260818,2,random,5,2,Generic RBF,True,,0.3739397916942835,0.0017360855311324911,-0.0013760994774227769,2.15863060360806e-05,False,left_censored,
circular_placebo,20260818,2,random,5,2,Full operator,True,,0.0020448770374059677,0.0017358654429358142,-0.0013760215780192963,2.2817449196354885e-05,False,left_censored,
circular_placebo,20260818,2,random,5,2,Pdiag pointwise,True,,0.007459454704076052,-0.0016063674209936469,-0.000987584359851769,8.924470134402665e-06,False,left_censored,
circular_placebo,20260818,2,random,5,2,Pdiag finite,True,,1.6761180688627064,0.011949397541150944,0.017744167109621237,0.00024953650390808195,False,left_censored,
circular_placebo,20260818,3,qualified,5,0,Frame-weighted,True,,0.006209190934896469,0.5145014742479755,0.6235932699928646,0.34377085805720364,False,right_censored,
circular_placebo,20260818,3,qualified,5,0,Phase scalar GP,True,,0.20099015114828944,0.514558220259216,0.6235537830069263,0.34369187493127706,False,right_censored,
circular_placebo,20260818,3,qualified,5,0,TP-GMM additive,True,,15.190428502857685,0.008029108343335761,0.00314273492022282,7.324141519221565e-05,False,left_censored,
circular_placebo,20260818,3,qualified,5,0,TP-GMM SE(2),True,,13.641913483384997,0.00629177103288311,0.003137387366679046,9.52698946333172e-05,False,left_censored,
circular_placebo,20260818,3,qualified,5,0,Generic RBF,True,,0.24629812967032194,0.04266565897970637,0.009558749107642643,0.0029120272067184537,False,left_censored,
circular_placebo,20260818,3,qualified,5,0,Full operator,True,,0.002179815899580717,0.042959834540027185,0.00961597316732362,0.0032659235941416816,False,left_censored,
circular_placebo,20260818,3,qualified,5,0,Pdiag pointwise,True,,0.008028039243072271,-0.0026318390493331495,0.0010604722507270333,5.6133286709579546e-05,False,left_censored,
circular_placebo,20260818,3,qualified,5,0,Pdiag finite,True,,0.994496239349246,0.006315281575318316,0.004608607121612212,5.784620348133729e-05,False,left_censored,
circular_placebo,20260818,4,qualified,5,1,Frame-weighted,True,,0.006188009399920702,0.4252503218581934,0.5204965035263593,0.2526666295518618,False,left_censored,
circular_placebo,20260818,4,qualified,5,1,Phase scalar GP,True,,0.3205883437767625,0.4252900596048981,0.5204675510833927,0.2525799021727509,False,left_censored,
circular_placebo,20260818,4,qualified,5,1,TP-GMM additive,True,,13.662190401926637,0.0046285571959615215,0.056816093179019006,0.004000371020754502,False,left_censored,
circular_placebo,20260818,4,qualified,5,1,TP-GMM SE(2),True,,11.674730985891074,0.003995537515138891,0.0574277112736249,0.004375440203116625,False,left_censored,
circular_placebo,20260818,4,qualified,5,1,Generic RBF,True,,0.32298641093075275,-0.00013218688896024034,0.1645087829571316,0.07056984299726299,False,left_censored,
circular_placebo,20260818,4,qualified,5,1,Full operator,True,,0.0020591281354427338,-0.00012842970771538535,0.16453218892761115,0.07180783060164544,True,detected,0.9990816874034868
circular_placebo,20260818,4,qualified,5,1,Pdiag pointwise,True,,0.007617366034537554,-0.0005946313974979451,0.16069220222716157,0.06871646428218817,True,detected,0.9981884747035893
circular_placebo,20260818,4,qualified,5,1,Pdiag finite,True,,2.5666899252682924,0.01456314554375427,0.1819139797068193,0.07008752507415847,True,detected,0.998974637280874
circular_placebo,20260818,5,qualified,5,2,Frame-weighted,True,,0.004818413872271776,0.47819788827047544,0.5893657694039909,0.30518945993082,False,right_censored,
circular_placebo,20260818,5,qualified,5,2,Phase scalar GP,True,,0.1851541679352522,0.4782235990403088,0.5893442929500405,0.30517079663397356,False,right_censored,
circular_placebo,20260818,5,qualified,5,2,TP-GMM additive,True,,14.431998305954039,0.011279659809340713,0.004403739488820255,0.00011684594521310887,False,left_censored,
circular_placebo,20260818,5,qualified,5,2,TP-GMM SE(2),True,,13.092827387619764,0.003909345062275187,0.004309909625967184,0.00012836686777304676,False,left_censored,
circular_placebo,20260818,5,qualified,5,2,Generic RBF,True,,0.2801683219149709,0.011767465850338428,0.02719465865187053,0.0031497245262648464,False,left_censored,
circular_placebo,20260818,5,qualified,5,2,Full operator,True,,0.002049442380666733,0.013371246170500778,0.0296598795265624,0.004317421908521824,False,left_censored,
circular_placebo,20260818,5,qualified,5,2,Pdiag pointwise,True,,0.007627244107425213,-0.005999571247258795,0.002407751334396151,0.00011306684371293587,False,left_censored,
circular_placebo,20260818,5,qualified,5,2,Pdiag finite,True,,1.087127251084894,0.004904138211064274,0.005198803913199312,0.00010695974317226735,False,left_censored,
circular_placebo,20260818,6,random,10,0,Frame-weighted,True,,0.006050855852663517,0.40009615353212186,0.4924168927032801,0.2180687389560152,False,left_censored,
circular_placebo,20260818,6,random,10,0,Phase scalar GP,True,,0.24577881023287773,0.4001232158320267,0.49239502463885354,0.21804724824695249,False,left_censored,
circular_placebo,20260818,6,random,10,0,TP-GMM additive,True,,18.39946981985122,0.06159183513763331,0.07943928459342756,0.005348378593977679,False,left_censored,
circular_placebo,20260818,6,random,10,0,TP-GMM SE(2),True,,18.171152483206242,0.0041853221241089575,0.067488656684525,0.006754807482578407,False,left_censored,
circular_placebo,20260818,6,random,10,0,Generic RBF,True,,0.7226965078152716,0.005021096466735661,0.06584777544375484,0.01076994903257948,False,left_censored,
circular_placebo,20260818,6,random,10,0,Full operator,True,,0.002331262920051813,0.005203822414980463,0.06641394816063254,0.011601923017156346,False,left_censored,
circular_placebo,20260818,6,random,10,0,Pdiag pointwise,True,,0.008111299946904182,0.0054312437048221465,0.06264616427133492,0.0102200428253556,False,left_censored,
circular_placebo,20260818,6,random,10,0,Pdiag finite,True,,2.056627448182553,0.01935793167089593,0.07695894546965164,0.011035214258214878,False,left_censored,
circular_placebo,20260818,7,random,10,1,Frame-weighted,True,,0.006114128977060318,0.4512324036026875,0.489964899113842,0.23068676610685152,True,detected,0.5364863682039188
circular_placebo,20260818,7,random,10,1,Phase scalar GP,True,,0.24170716386288404,0.45126133754592934,0.4899376703226103,0.23068225487338334,True,detected,0.5357609180441243
circular_placebo,20260818,7,random,10,1,TP-GMM additive,True,,19.556456569582224,0.007517458539393347,0.007311913137174171,6.208034077413497e-05,False,left_censored,
circular_placebo,20260818,7,random,10,1,TP-GMM SE(2),True,,18.40127976704389,0.002415208084498614,0.0015712618323993632,3.4437976926920527e-05,False,left_censored,
circular_placebo,20260818,7,random,10,1,Generic RBF,True,,0.2986653228290379,0.005612351099909924,0.0039137045355496294,0.000192658785822033,False,left_censored,
circular_placebo,20260818,7,random,10,1,Full operator,True,,0.002102044876664877,0.0056121330824448175,0.003913607038163019,0.00020278113342408956,False,left_censored,
circular_placebo,20260818,7,random,10,1,Pdiag pointwise,True,,0.007968002930283546,0.002398881179063897,0.00300830397516339,8.744782872517349e-05,False,left_censored,
circular_placebo,20260818,7,random,10,1,Pdiag finite,True,,3.215373106766492,0.02368149360001852,0.030753288846343138,0.0008852942775486823,False,left_censored,
circular_placebo,20260818,8,random,10,2,Frame-weighted,True,,0.006441168021410704,0.4936963294165484,0.5723955625415791,0.3012284625320058,True,detected,0.8237508406529993
circular_placebo,20260818,8,random,10,2,Phase scalar GP,True,,0.18670280324295163,0.4936947533007242,0.5724047883026809,0.30119825947770784,True,detected,0.8251805795851894
circular_placebo,20260818,8,random,10,2,TP-GMM additive,True,,17.689992518164217,0.004974623898329921,0.0359102971379248,0.0019215211520513143,False,left_censored,
circular_placebo,20260818,8,random,10,2,TP-GMM SE(2),True,,17.572836983948946,0.014219446225918898,0.023130588866785953,0.000928498832346743,False,left_censored,
circular_placebo,20260818,8,random,10,2,Generic RBF,True,,0.4011439220048487,-0.004321723654074181,0.050577917471550854,0.006077652824262819,False,left_censored,
circular_placebo,20260818,8,random,10,2,Full operator,True,,0.002190206665545702,-0.004993594053424332,0.0528042976777596,0.007439018317551325,False,left_censored,
circular_placebo,20260818,8,random,10,2,Pdiag pointwise,True,,0.008312072604894638,-0.004004529933564616,0.038736248997072405,0.004038964073085458,False,left_censored,
circular_placebo,20260818,8,random,10,2,Pdiag finite,True,,1.802656238898635,0.019012481932568246,0.0627046395279055,0.005624116521423663,False,left_censored,
circular_placebo,20260818,9,qualified,10,0,Frame-weighted,True,,0.006286196410655975,0.46552597366678067,0.5657674699729764,0.28764346691293974,True,detected,0.8316301710514621
circular_placebo,20260818,9,qualified,10,0,Phase scalar GP,True,,0.2523868321441114,0.46556019719907765,0.5657379315809108,0.2876223692817827,True,detected,0.830727651977358
circular_placebo,20260818,9,qualified,10,0,TP-GMM additive,True,,20.157127066981047,0.01668732948327516,0.02088469465475685,0.0007647255340397807,False,left_censored,
circular_placebo,20260818,9,qualified,10,0,TP-GMM SE(2),True,,19.309629327151924,0.03908146467167602,0.0653442599837325,0.0035101841622741997,False,left_censored,
circular_placebo,20260818,9,qualified,10,0,Generic RBF,True,,0.9456246946938336,-0.0016097291924688664,0.06289908408961524,0.010074154491508707,False,left_censored,
circular_placebo,20260818,9,qualified,10,0,Full operator,True,,0.0031535830348730087,-0.001622712540812171,0.06351368783517676,0.010973940556451177,False,left_censored,
